                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.265055       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  9.83882477234657e-04
 9.76820227522162e-01  2.66453393135204e-03
 9.52805924784793e-01  4.09365530665745e-03
 9.28823431312394e-01  5.21855165935082e-03
 9.04877277294228e-01  6.01641265954100e-03
 8.81016819162518e-01  5.94559024073589e-03
 8.57293886727621e-01  5.09642288923535e-03
 8.33754601247095e-01  3.52729882579919e-03
 8.10437343405448e-01  1.29957136129082e-03
 7.87380542262214e-01 -1.54683938604394e-03
 7.64617805704931e-01 -4.97370323664790e-03
 7.42165787193788e-01 -8.86402366048502e-03
 7.20048433271649e-01 -1.31852544994155e-02
 6.98277536276875e-01 -1.79236293536258e-02
 6.76866092257181e-01 -2.29622894724485e-02
 6.55826331811876e-01 -2.82291816284090e-02
 6.35156981588055e-01 -3.36443522113307e-02
 6.14855141108407e-01 -3.91335538954254e-02
 5.94916060612116e-01 -4.46250478853147e-02
 5.75331421489733e-01 -5.00407495323572e-02
 5.56089619236031e-01 -5.52948089922126e-02
 5.37190369907283e-01 -6.03469615145292e-02
 5.18632939523607e-01 -6.51569820290916e-02
 5.00417012418721e-01 -6.96860871263766e-02
 4.82532353663941e-01 -7.38514938208794e-02
 4.64976713063435e-01 -7.75995324445635e-02
 4.47759196854177e-01 -8.09206662839229e-02
 4.30887857593323e-01 -8.38028716178160e-02
 4.14375305080708e-01 -8.62599315389315e-02
 3.98232678844970e-01 -8.83081638035719e-02
 3.82472230465229e-01 -8.99836522646163e-02
 3.67101833171407e-01 -9.13054255117827e-02
 3.52127055972651e-01 -9.22756248822553e-02
 3.37555015398834e-01 -9.29456155499343e-02
 3.23388605841399e-01 -9.33222684191014e-02
 3.09630264629775e-01 -9.33616817977149e-02
 2.96280670706699e-01 -9.32571974090121e-02
 2.83339287303612e-01 -9.28855432671578e-02
 2.70804181618086e-01 -9.23066703583970e-02
 2.58671601536587e-01 -9.15564481103912e-02
 2.46936885263929e-01 -9.06548141193119e-02
 2.35596703968401e-01 -8.95998989285588e-02
 2.24644228171043e-01 -8.84195684271919e-02
 2.14072386240081e-01 -8.71318691219602e-02
 2.03874764266386e-01 -8.57452027128339e-02
 1.94045135765842e-01 -8.42626326051023e-02
 1.84576291221115e-01 -8.26928911549172e-02
 1.75458976384192e-01 -8.10566393353447e-02
 1.66683596407755e-01 -7.93692887487123e-02
 1.58243615932547e-01 -7.76296586640454e-02
 1.50130157808919e-01 -7.58451798362077e-02
 1.42331594975861e-01 -7.40367514830456e-02
 1.34838998777020e-01 -7.22110967935842e-02
 1.27645996833027e-01 -7.03643623386874e-02
 1.20742424764861e-01 -6.85060252621337e-02
 1.14119022824022e-01 -6.66427332115164e-02
 1.07769381301041e-01 -6.47701874315370e-02
 1.01683558654539e-01 -6.28981188144722e-02
 9.58525571676929e-02 -6.10312722419432e-02
 9.02677752494545e-02 -5.91731028434219e-02
 8.49208812956943e-02 -5.73264079307236e-02
 7.98046439714575e-02 -5.54918593625093e-02
 7.49105784637166e-02 -5.36730088616565e-02
 7.02305339053861e-02 -5.18724540570415e-02
 6.57566187881231e-02 -5.00924768841632e-02
 6.14808135139730e-02 -4.83365884778497e-02
 5.73970601013836e-02 -4.66030950873753e-02
 5.34993815704340e-02 -4.48903681989821e-02
 4.97824498806134e-02 -4.31960150381851e-02
 4.62395607386820e-02 -4.15221435403087e-02
