                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.284012       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -8.97699182905734e-03
 9.74994521373387e-01 -4.39060522062907e-03
 9.49808426617262e-01 -1.44991792274648e-03
 9.24547862982803e-01 -1.36997468958750e-05
 8.99321807991228e-01 -6.51384607950689e-05
 8.74245316555503e-01 -1.52995433891812e-03
 8.49412251969072e-01 -4.32092199162103e-03
 8.24892919730217e-01 -8.24598294641160e-03
 8.00739139761173e-01 -1.31640809098849e-02
 7.76994991343001e-01 -1.89918185316657e-02
 7.53700947401058e-01 -2.56427503686839e-02
 7.30846118880112e-01 -3.28921480065433e-02
 7.08425296017875e-01 -4.06052261821761e-02
 6.86430650568865e-01 -4.86626745615186e-02
 6.64838118071776e-01 -5.69230964574636e-02
 6.43617650663496e-01 -6.52489256377646e-02
 6.22744631728073e-01 -7.35293334028668e-02
 6.02196499423760e-01 -8.16652312129008e-02
 5.81952523357827e-01 -8.95556842120886e-02
 5.61998241629064e-01 -9.71302701591150e-02
 5.42325157644481e-01 -1.04331303495153e-01
 5.22925783425797e-01 -1.11096902361733e-01
 5.03806498107387e-01 -1.17401578195291e-01
 4.84973748401412e-01 -1.23218175666200e-01
 4.66434887970226e-01 -1.28521678062354e-01
 4.48201817136298e-01 -1.33300449363669e-01
 4.30289852367031e-01 -1.37557447246532e-01
 4.12714692695443e-01 -1.41300660543311e-01
 3.95489962856414e-01 -1.44533181609946e-01
 3.78629384032931e-01 -1.47264608696492e-01
 3.62148451965584e-01 -1.49520857438274e-01
 3.46057336759398e-01 -1.51306150552831e-01
 3.30368379839657e-01 -1.52647642349462e-01
 3.15090550758451e-01 -1.53560858299631e-01
 3.00232825081104e-01 -1.54072630296435e-01
 2.85800999019468e-01 -1.54213463635892e-01
 2.71800462933936e-01 -1.53997547482076e-01
 2.58235530993232e-01 -1.53412225154336e-01
 2.45107549641216e-01 -1.52524607626812e-01
 2.32418600957496e-01 -1.51335053014806e-01
 2.20168990454547e-01 -1.49863720696840e-01
 2.08356806160352e-01 -1.48136742749073e-01
 1.96980514211119e-01 -1.46169807878132e-01
 1.86037043518605e-01 -1.43981700745738e-01
 1.75521693495565e-01 -1.41594122750710e-01
 1.65431089908572e-01 -1.39019183567463e-01
 1.55759943772494e-01 -1.36273469912294e-01
 1.46499324469127e-01 -1.33382636464094e-01
 1.37640917185734e-01 -1.30366509940938e-01
 1.29178431546123e-01 -1.27235772429310e-01
 1.21102412258866e-01 -1.24007912830893e-01
 1.13401018716552e-01 -1.20704302106516e-01
 1.06066591845266e-01 -1.17333960192834e-01
 9.90899073382393e-02 -1.13909181681502e-01
 9.24571317502810e-02 -1.10449391445553e-01
 8.61575796484506e-02 -1.06965928917745e-01
 8.01818259468156e-02 -1.03466978913299e-01
 7.45175504973891e-02 -9.99644202232255e-02
 6.91510311600962e-02 -9.64716137638394e-02
 6.40745526193470e-02 -9.29915785566403e-02
 5.92782722688775e-02 -8.95313581046792e-02
 5.47463406111492e-02 -8.61043864663905e-02
 5.04712210250492e-02 -8.27127910570331e-02
 4.64447981215265e-02 -7.93591125377026e-02
 4.26573308702743e-02 -7.60477782700972e-02
 3.90974516551474e-02 -7.27849759394280e-02
 3.57545786600885e-02 -6.95759206171369e-02
 3.26207499878043e-02 -6.64226369222285e-02
 2.96858288175420e-02 -6.33287168736048e-02
 2.69415151961914e-02 -6.02960220636079e-02
 2.43832138832063e-02 -5.73223299649931e-02
 2.19978554189544e-02 -5.44145622550044e-02
 1.97843809104916e-02 -5.15687991592113e-02
 1.77313257215828e-02 -4.87885946708695e-02
 1.58271394623245e-02 -4.60779425681220e-02
 1.40732520330334e-02 -4.34321705480597e-02
 1.24629503245688e-02 -4.08525934650411e-02
 1.09831649970375e-02 -3.83429866753812e-02
 9.62460834120195e-03 -3.59051991952479e-02
 8.39825633243556e-03 -3.35303500249539e-02
 7.28867676925393e-03 -3.12243144284238e-02
 6.28432007058474e-03 -2.89888532365892e-02
 5.37418865255472e-03 -2.68255895269720e-02
 4.57216290737927e-03 -2.47275689588576e-02
 3.86125094208614e-03 -2.26967742091218e-02
 3.22243404170981e-03 -2.07384853503921e-02
 2.63115385790190e-03 -1.88564198868715e-02
 2.10400667571848e-03 -1.70447420539667e-02
 1.68241165981179e-03 -1.52870689781954e-02
 1.33548347446670e-03 -1.35926379962561e-02
 1.04580555797633e-03 -1.19621982323281e-02
 8.33757213592998e-04 -1.03941574885020e-02
 6.73313601197086e-04 -8.88701596279731e-03
 5.44357043789971e-04 -7.44379356830312e-03
 4.39693093796513e-04 -6.06179037500546e-03
 3.47160103615123e-04 -4.73885805812545e-03
 2.56662533718928e-04 -3.47376380491222e-03
 1.70289420180241e-04 -2.26379594196651e-03
 8.59566837827566e-05 -1.10658550208596e-03
 0.00000000000000e+00  0.00000000000000e+00
 8.51434594832967e-05  1.10421705646937e-03
 1.68542062474667e-04  2.26091290707265e-03
 2.53577065263922e-04  3.46918117647381e-03
 3.42802638379728e-04  4.73153049595739e-03
 4.33159750799666e-04  6.05072445583377e-03
 5.34280236987456e-04  7.42810784811001e-03
 6.59106242760868e-04  8.86508010526246e-03
 8.15039171653663e-04  1.03646918978048e-02
 1.01126003626232e-03  1.19257864869851e-02
 1.27303123824487e-03  1.35494762426452e-02
 1.59128471932480e-03  1.52361305960348e-02
 1.97599302038027e-03  1.69880629417186e-02
 2.43903498057292e-03  1.88002810131156e-02
 2.98347714322882e-03  2.06775868505010e-02
 3.55555918068161e-03  2.26358407986382e-02
 4.19451722450687e-03  2.46658778466336e-02
 4.92360673453320e-03  2.67655276807775e-02
 5.74842268240838e-03  2.89326879254880e-02
 6.66479287804564e-03  3.11731367201047e-02
 7.66886404048457e-03  3.34915209580185e-02
 8.78475017889678e-03  3.58798248244713e-02
 1.00183323805184e-02  3.83381476565969e-02
 1.13751807459213e-02  4.08675545387586e-02
 1.28511443827465e-02  4.34727111442235e-02
 1.44643815691645e-02  4.61463443392020e-02
 1.62238971722043e-02  4.88873261182205e-02
 1.81294318236523e-02  5.16989517581398e-02
 2.01922393690025e-02  5.45766682828088e-02
 2.24217586677894e-02  5.75177887808104e-02
 2.48265724123108e-02  6.05200288443024e-02
 2.74152360087399e-02  6.35810142866795e-02
 3.01977216623837e-02  6.66964356373459e-02
 3.31784321886322e-02  6.98667236452200e-02
 3.63682816899103e-02  7.30865546307806e-02
 3.97761361939721e-02  7.63525757245078e-02
 4.34100517753854e-02  7.96618816921317e-02
 4.72815569594416e-02  8.30076106023727e-02
 5.13986737138115e-02  8.63853565827161e-02
 5.57739613961399e-02  8.97855061928829e-02
 6.04179164044412e-02  9.32005848010277e-02
 6.53394225875935e-02  9.66249857829342e-02
 7.05468155156084e-02  1.00053200396486e-01
 7.60506437113744e-02  1.03476128479690e-01
 8.18606257348392e-02  1.06884966224740e-01
 8.79915928339919e-02  1.10260359682057e-01
 9.44490583898519e-02  1.13599221549754e-01
 1.01244075462785e-01  1.16886859374793e-01
 1.08388883509407e-01  1.20104020123613e-01
 1.15890641128592e-01  1.23241984960045e-01
 1.23756616612118e-01  1.26288953546468e-01
 1.31996939315953e-01  1.29225963057981e-01
 1.40616827296870e-01  1.32043848520521e-01
 1.49625424588830e-01  1.34720959123342e-01
 1.59026948999095e-01  1.37247971573438e-01
 1.68828579893484e-01  1.39603249799783e-01
 1.79034631191169e-01  1.41771697037242e-01
 1.89649868918155e-01  1.43732679564270e-01
