------- AERODYN v15.00.* BLADE DEFINITION INPUT FILE -------------------------------------
Generated with AeroElasticSE FAST driver
======  Blade Properties =================================================================
30          NumBlNds    - Number of blade nodes used in the analysis (-)
    BlSpn        BlCrvAC        BlSwpAC        BlCrvAng       BlTwist        BlChord          BlAFID
     (m)           (m)            (m)            (deg)         (deg)           (m)              (-)
 0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.000195662801704e+01  4.500000000000000e+00        1
 3.448147165807185e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.757197187020640e+01  4.512419328723169e+00        2
 6.896294331614371e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.532221287618917e+01  4.528130349179113e+00        3
 1.034444149742155e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.328519927412978e+01  4.547125194331391e+00        4
 1.379258866322874e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.149345069219266e+01  4.570681783895482e+00        5
 1.724073582903592e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  9.870165128569358e+00  4.598869863861749e+00        6
 2.068888299484311e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  8.324536373054999e+00  4.631562856619083e+00        7
 2.413703016065029e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  6.993388655050036e+00  4.682813305379885e+00        8
 2.758517732645748e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  6.016949268503332e+00  4.731684385061940e+00        9
 3.103332449226467e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  5.443451706017083e+00  4.740292901669209e+00       10
 3.448147165807185e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  5.045336640690327e+00  4.664448829276454e+00       11
 3.792961882387903e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.718763181530241e+00  4.528212947234447e+00       12
 4.137776598968622e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.371446008839103e+00  4.352474961313897e+00       13
 4.482591315549340e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  3.927033860125797e+00  4.081017374956494e+00       14
 4.827406032130058e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  3.417664507697291e+00  3.842576950174718e+00       15
 5.172220748710778e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.881844691595501e+00  3.609791446046626e+00       16
 5.517035465291496e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.352965481080290e+00  3.381567357468673e+00       17
 5.861850181872214e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.865058886404103e+00  3.156998643192636e+00       18
 6.206664898452934e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.429089135578767e+00  2.935179261970291e+00       19
 6.551479615033651e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.002787622621961e+00  2.715203172553419e+00       20
 6.896294331614371e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  5.383261973211434e-01  2.496164333693796e+00       21
 7.241109048195088e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.484382093165575e-02  2.277156704143202e+00       22
 7.585923764775806e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -8.663369039689610e-01  2.057274242653413e+00       23
 7.930738481356525e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.822423768189107e+00  1.835610907976208e+00       24
 8.275553197937244e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.622821559555601e+00  1.612362568695671e+00       25
 8.620367914517962e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -3.003826921818953e+00  1.389369477211108e+00       26
 8.965182631098681e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -3.153747037446131e+00  1.166665660257851e+00       27
 9.309997347679399e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -3.269912429704706e+00  9.442221221773082e-01       28
 9.654812064260116e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -3.344989579247662e+00  7.220098673108885e-01       29
 9.999626780840836e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -3.371644966727985e+00  4.999998999999998e-01       30
