                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.265702       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  3.39589398750233e-03
 9.81478127529005e-01  3.51230718848916e-03
 9.57036400566218e-01  3.94598281005871e-03
 9.32593856958152e-01  4.56214930418012e-03
 9.08165997683494e-01  5.66911205064874e-03
 8.83813026997553e-01  5.69195544905099e-03
 8.59602744368147e-01  4.80464028564102e-03
 8.35590019685074e-01  3.08502053712413e-03
 8.11824635992666e-01  5.90787201545392e-04
 7.88357960449488e-01 -2.66484353689690e-03
 7.65241882459933e-01 -6.67540968969956e-03
 7.42505423456302e-01 -1.13454338466750e-02
 7.20162422557417e-01 -1.65776524754680e-02
 6.98229845021359e-01 -2.23311708329590e-02
 6.76714134251180e-01 -2.84307720335916e-02
 6.55588575351804e-01 -3.47723071152196e-02
 6.34842751543041e-01 -4.12494376604336e-02
 6.14461682939012e-01 -4.77521269015957e-02
 5.94432159121773e-01 -5.41884325729201e-02
 5.74742050867052e-01 -6.04755207432677e-02
 5.55378468120045e-01 -6.65308180685501e-02
 5.36337068904046e-01 -7.23016965264539e-02
 5.17614225140307e-01 -7.77350856061705e-02
 4.99211540512064e-01 -8.27981887961546e-02
 4.81127413408830e-01 -8.74438817368396e-02
 4.63363488054639e-01 -9.16331470005584e-02
 4.45929431654956e-01 -9.53553457091777e-02
 4.28837623503232e-01 -9.86174735716150e-02
 4.12101236592050e-01 -1.01430211881390e-01
 3.95731775064835e-01 -1.03808484072699e-01
 3.79742170876538e-01 -1.05779728899307e-01
 3.64140139692906e-01 -1.07349667807404e-01
 3.48934399728842e-01 -1.08542082680284e-01
 3.34132464092520e-01 -1.09389357582859e-01
 3.19739280890025e-01 -1.09913490525288e-01
 3.05758000994063e-01 -1.10110658256085e-01
 2.92191021851306e-01 -1.10041821156320e-01
 2.79039282799107e-01 -1.09712649518762e-01
 2.66301364089807e-01 -1.09140811616875e-01
 2.53975672577736e-01 -1.08353331527305e-01
 2.42058785744463e-01 -1.07367048389429e-01
 2.30546813454685e-01 -1.06201495000524e-01
 2.19435169085049e-01 -1.04871152363698e-01
 2.08718785844420e-01 -1.03385617087174e-01
 1.98389928362889e-01 -1.01772088015889e-01
 1.88444669710158e-01 -1.00027380323239e-01
 1.78873182794263e-01 -9.81799065603989e-02
 1.69668770307292e-01 -9.62375617726494e-02
 1.60822997944853e-01 -9.42121508374119e-02
 1.52327359404663e-01 -9.21151305723463e-02
 1.44172815455052e-01 -8.99572089684034e-02
 1.36348385817743e-01 -8.77560063829698e-02
 1.28846191482325e-01 -8.55167850761035e-02
 1.21658012636055e-01 -8.32442526603267e-02
 1.14773290347989e-01 -8.09491973572452e-02
 1.08182062711439e-01 -7.86405627765113e-02
 1.01877242562394e-01 -7.63179101242195e-02
 9.58471427134282e-02 -7.39950462041649e-02
 9.00819126889644e-02 -7.16785602820309e-02
 8.45736347945333e-02 -6.93703349282284e-02
 7.93141172139475e-02 -6.70723917468830e-02
 7.42924256480396e-02 -6.47936888386904e-02
 6.95010759030439e-02 -6.25355054423818e-02
 6.49330864637885e-02 -6.02977677079146e-02
 6.05798497400346e-02 -5.80835280410019e-02
 5.64310964924361e-02 -5.58997562823716e-02
 5.24791342846454e-02 -5.37485383353858e-02
 4.87180423132574e-02 -5.16284629423699e-02
 4.51412361045189e-02 -4.95393026470159e-02
 4.17414418988987e-02 -4.74825947868505e-02
 3.85137806935174e-02 -4.54568189136586e-02
 3.54506549497686e-02 -4.34644456493428e-02
 3.25470913105808e-02 -4.15040415674340e-02
 2.97986435289633e-02 -3.95736634144851e-02
 2.71963219453528e-02 -3.76787691025185e-02
 2.47385640630402e-02 -3.58144686931515e-02
 2.24189280051590e-02 -3.39817793284483e-02
 2.02275532349664e-02 -3.21869676997429e-02
 1.81611545155869e-02 -3.04281043891137e-02
 1.62286044922409e-02 -2.86906521684520e-02
 1.44260205355250e-02 -2.69741915116652e-02
 1.27415679620822e-02 -2.52877264815752e-02
 1.11695755733155e-02 -2.36332364085939e-02
 9.71930607398322e-03 -2.19994852049363e-02
 8.39158015906687e-03 -2.03835519602397e-02
 7.16687959586347e-03 -1.87992342712439e-02
 5.97090846940648e-03 -1.72995917306510e-02
 4.87755809388231e-03 -1.58249206602874e-02
 3.93491918920859e-03 -1.43442994537986e-02
 3.14649201365215e-03 -1.28592716263605e-02
 2.48596751889133e-03 -1.13902347145912e-02
 1.96642595788440e-03 -9.94155905174618e-03
 1.56273017584294e-03 -8.52504539654068e-03
 1.26800735502993e-03 -7.14720021327249e-03
 1.01620157350574e-03 -5.82137855176691e-03
 7.88538401467054e-04 -4.55198008353649e-03
 5.77138392660744e-04 -3.33674759868733e-03
 3.77998775520646e-04 -2.17400590769573e-03
 1.86263279799751e-04 -1.06220020479993e-03
 0.00000000000000e+00  0.00000000000000e+00
 1.78960317500202e-04  1.06395718785678e-03
 3.48860289042237e-04  2.17650570845925e-03
 5.14868312339238e-04  3.34083292147972e-03
 6.84406060044137e-04  4.55838938765178e-03
 8.59442255568753e-04  5.83099141301811e-03
 1.05094416725658e-03  7.15887778174281e-03
 1.27760834014361e-03  8.54320561537688e-03
 1.55076646410640e-03  9.98180908010566e-03
 1.92406007670822e-03  1.14614542118274e-02
 2.40666607282858e-03  1.29857438969956e-02
 2.96289396288115e-03  1.45578891467874e-02
 3.62081782159789e-03  1.61686442224763e-02
 4.40071174665623e-03  1.78121877074752e-02
 5.26553511643294e-03  1.95023212427524e-02
 6.20913426069909e-03  2.12477277419109e-02
 7.24270160044945e-03  2.30425070733056e-02
 8.40314966776434e-03  2.48675366296750e-02
 9.68287183566208e-03  2.67273322690265e-02
 1.10721370065608e-02  2.86315015523906e-02
 1.25585350733489e-02  3.05909954729747e-02
 1.41709894239970e-02  3.25877976757489e-02
 1.59130537252017e-02  3.46216210721960e-02
 1.77848096857016e-02  3.66963600914805e-02
 1.97856822958688e-02  3.88161732783708e-02
 2.19303048502787e-02  4.09713266157382e-02
 2.42230114089949e-02  4.31629961426025e-02
 2.66693205811729e-02  4.53979294268494e-02
 2.92777922444080e-02  4.76634976005133e-02
 3.20524926553694e-02  4.99592579315565e-02
 3.49925486911183e-02  5.22925163076749e-02
 3.81060082202605e-02  5.46591967998549e-02
 4.14019895306787e-02  5.70547563906518e-02
 4.48860703304072e-02  5.94792528903787e-02
 4.85665553564299e-02  6.19285608353482e-02
 5.24498086526815e-02  6.44023238780481e-02
 5.65431137168633e-02  6.68980818160674e-02
 6.08532371860705e-02  6.94141733808724e-02
 6.53859032248368e-02  7.19503175828602e-02
 7.01509645913444e-02  7.44989134501386e-02
 7.51567564890425e-02  7.70562091360677e-02
 8.04115395716352e-02  7.96189507706308e-02
 8.59235247851574e-02  8.21839918397265e-02
 9.17011762382825e-02  8.47466484539263e-02
 9.77522741432266e-02  8.73013592509602e-02
 1.04085613563810e-01  8.98413622430713e-02
 1.10710474493402e-01  9.23591485382840e-02
 1.17636252651830e-01  9.48463255767087e-02
 1.24870300296683e-01  9.73000088212388e-02
 1.32422638087948e-01  9.97078646566399e-02
 1.40301008201473e-01  1.02064979766303e-01
 1.48513569151887e-01  1.04363424573892e-01
 1.57068803481313e-01  1.06591039160470e-01
 1.65979361475238e-01  1.08717023222082e-01
 1.75244212953702e-01  1.10772754519862e-01
 1.84876379690054e-01  1.12720017205269e-01
 1.94883443452948e-01  1.14543021396183e-01
 2.05271447929382e-01  1.16229581628394e-01
 2.16044818788411e-01  1.17775613953249e-01
