                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.266092       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  4.23111513715233e-03
 9.82331972963905e-01  4.21406207765067e-03
 9.57820373347422e-01  4.20422714268379e-03
 9.33290705124218e-01  4.20282037623890e-03
 9.08771584206582e-01  5.41037661555676e-03
 8.84325370380973e-01  5.48518643769741e-03
 8.60022893830972e-01  4.56468984315111e-03
 8.35920688056409e-01  2.73395601639809e-03
 8.12070707116406e-01  5.37578721553101e-05
 7.88526760643481e-01 -3.47033789683969e-03
 7.65344169966483e-01 -7.83810522768673e-03
 7.42554207737996e-01 -1.29498804603010e-02
 7.20168804885913e-01 -1.86465807502744e-02
 6.98184310606260e-01 -2.47897218445796e-02
 6.76603744728387e-01 -3.12837121626930e-02
 6.55426578327562e-01 -3.80084232963243e-02
 6.34635866477268e-01 -4.48469454329440e-02
 6.14209176055644e-01 -5.16811918749508e-02
 5.94128459585101e-01 -5.84147530125173e-02
 5.74379686134318e-01 -6.49668502541990e-02
 5.54949627172248e-01 -7.12600792131818e-02
 5.35832139421967e-01 -7.72380177076948e-02
 5.17022731281621e-01 -8.28471176881978e-02
 4.98524606994267e-01 -8.80573085267748e-02
 4.80340994420422e-01 -9.28338360493130e-02
 4.62475901040223e-01 -9.71445421762321e-02
 4.44939425842368e-01 -1.00978260744352e-01
 4.27745988726882e-01 -1.04347312050976e-01
 4.10908908780222e-01 -1.07261386814828e-01
 3.94439549854026e-01 -1.09732950808834e-01
 3.78351019620604e-01 -1.11788002588280e-01
 3.62650800320820e-01 -1.13428655294345e-01
 3.47348608232877e-01 -1.14682279023820e-01
 3.32451890342388e-01 -1.15575291144099e-01
 3.17966364576420e-01 -1.16135631132322e-01
 3.03895308056136e-01 -1.16372760625977e-01
 2.90241615705969e-01 -1.16307922004416e-01
 2.77006692818514e-01 -1.15979432806713e-01
 2.64189250189973e-01 -1.15397408622416e-01
 2.51788440312704e-01 -1.14585028600236e-01
 2.39801274755320e-01 -1.13558811794896e-01
 2.28223636506446e-01 -1.12343681343258e-01
 2.17051824372714e-01 -1.10948947569460e-01
 2.06281457547794e-01 -1.09383357002170e-01
 1.95904348934550e-01 -1.07679142198988e-01
 1.85917265230782e-01 -1.05832738594672e-01
 1.76309704141040e-01 -1.03876148134903e-01
 1.67075775682469e-01 -1.01814323851572e-01
 1.58207404150683e-01 -9.96589775381405e-02
 1.49695441452353e-01 -9.74250032935066e-02
 1.41530751282178e-01 -9.51244889792274e-02
 1.33702584292236e-01 -9.27741561234899e-02
 1.26203461914752e-01 -9.03786417273446e-02
 1.19024475116266e-01 -8.79454299953417e-02
 1.12154798870016e-01 -8.54862027910688e-02
 1.05584219902682e-01 -8.30106074773735e-02
 9.93052676897929e-02 -8.05199242947332e-02
 9.33056881866895e-02 -7.80288138328746e-02
 8.75753027708041e-02 -7.55443327345289e-02
 8.21064948941197e-02 -7.30677083910548e-02
 7.68911246065471e-02 -7.06007640377913e-02
 7.19168238421033e-02 -6.81552039392741e-02
 6.71763897070645e-02 -6.57319346396252e-02
 6.26631408064045e-02 -6.33304729952039e-02
 5.83682277985196e-02 -6.09540517621699e-02
 5.42807010964965e-02 -5.86102508412501e-02
 5.03922564149629e-02 -5.63022608843323e-02
 4.66968982164685e-02 -5.40289464782393e-02
 4.31874926100177e-02 -5.17909097540996e-02
 3.98565755894341e-02 -4.95895926708128e-02
 3.67000418904350e-02 -4.74225371408349e-02
 3.37097407628432e-02 -4.52928127286142e-02
 3.08807286163925e-02 -4.31990589899849e-02
 2.82087828659869e-02 -4.11387879013004e-02
 2.56838119973065e-02 -3.91186070398109e-02
 2.33053527067198e-02 -3.71327484083991e-02
 2.10655034885936e-02 -3.51837452738820e-02
 1.89544706044966e-02 -3.32769668113500e-02
 1.69686221654971e-02 -3.14107025546867e-02
 1.51192541487011e-02 -2.95695677043515e-02
 1.34008419460525e-02 -2.77543844505441e-02
 1.18032338001975e-02 -2.59715265707822e-02
 1.03184121479516e-02 -2.42250280744137e-02
 8.95611313745700e-03 -2.25050827689346e-02
 7.71339524953782e-03 -2.08115960563983e-02
 6.57259703203895e-03 -1.91549251352405e-02
 5.45335674814541e-03 -1.75884128438676e-02
 4.43790931208866e-03 -1.60501896464137e-02
 3.57078937549484e-03 -1.45164418562643e-02
 2.84930198281994e-03 -1.29910288756001e-02
 2.24725369781699e-03 -1.14906206172806e-02
 1.77699793447992e-03 -1.00193825999653e-02
 1.41086621975283e-03 -8.58674729247921e-03
 1.14270460714311e-03 -7.19835058612739e-03
 9.15152385137125e-04 -5.86315586857397e-03
 7.09321511647879e-04 -4.58502608121393e-03
 5.18504065998140e-04 -3.36141046309279e-03
 3.39293513000169e-04 -2.19053112935070e-03
 1.67211200437737e-04 -1.07071796588744e-03
 0.00000000000000e+00  0.00000000000000e+00
 1.55536139618642e-04  1.07163684498613e-03
 3.03578430671517e-04  2.19388394185542e-03
 4.47709728474512e-04  3.36777451805482e-03
 5.95390452519740e-04  4.59467476108229e-03
 7.47058859820382e-04  5.87702228980544e-03
 9.13208202977595e-04  7.21546479326684e-03
 1.11166397150452e-03  8.61122151791323e-03
 1.35179658002471e-03  1.00639913662003e-02
 1.67843591069750e-03  1.15638386819639e-02
 2.10780880068780e-03  1.31132448293161e-02
 2.60446224476586e-03  1.47153111871463e-02
 3.19470328189537e-03  1.63634665675051e-02
 3.90341181926634e-03  1.80502590963215e-02
 4.69540587576478e-03  1.97877380180054e-02
 5.56800834543984e-03  2.15803347453436e-02
 6.52603180066381e-03  2.34280265811894e-02
 7.61144060776263e-03  2.53100970108392e-02
 8.81553994486472e-03  2.72311880083187e-02
 1.01295793606982e-02  2.92001125050686e-02
 1.15380571232920e-02  3.12295493755764e-02
 1.30737874596152e-02  3.32995845487495e-02
 1.47388800680005e-02  3.54111213813083e-02
 1.65351640198008e-02  3.75666620150199e-02
 1.84597175675114e-02  3.97722093220685e-02
 2.05295472712083e-02  4.20161798735054e-02
 2.27489133845030e-02  4.42986677277064e-02
 2.51253594578092e-02  4.66167373871186e-02
 2.76674370714318e-02  4.89664501350371e-02
 3.03787938410203e-02  5.13474077480559e-02
 3.32579612227496e-02  5.37672495549893e-02
 3.63130035233904e-02  5.62225567964440e-02
 3.95538438677900e-02  5.87081301800847e-02
 4.29854989768826e-02  6.12240864253161e-02
 4.66165634621635e-02  6.37651950944821e-02
 5.04548228945030e-02  6.63282946300740e-02
 5.45073227862820e-02  6.89113824218646e-02
 5.87806089693485e-02  7.15132905951469e-02
 6.32798076694953e-02  7.41349314613323e-02
 6.80154152866997e-02  7.67678276849059e-02
 7.29959015808486e-02  7.94075524361838e-02
 7.82295185831188e-02  8.20499646214196e-02
 8.37244203961352e-02  8.46909185644105e-02
 8.94887157186383e-02  8.73261220006549e-02
 9.55313067644941e-02  8.99483216725908e-02
 1.01861654821721e-01  9.25493401530648e-02
 1.08488380819616e-01  9.51227064328449e-02
 1.15419594149297e-01  9.76628855528427e-02
 1.22663456082690e-01  1.00163694661262e-01
 1.30228530304231e-01  1.02617314767510e-01
 1.38124140025707e-01  1.05011187053478e-01
 1.46360066257379e-01  1.07330039903476e-01
 1.54943324016644e-01  1.09567547307773e-01
 1.63880176108451e-01  1.11719342279423e-01
 1.73179211068020e-01  1.13769773951463e-01
 1.82847905802574e-01  1.15706067549577e-01
 1.92892971411660e-01  1.17515785355911e-01
 2.03320839942993e-01  1.19184043992289e-01
 2.14136559172897e-01  1.20699521003091e-01
 2.25344450010590e-01  1.22055623475904e-01
 2.36949000262503e-01  1.23239056241989e-01
 2.48954254062761e-01  1.24235550223237e-01
 2.61363092977681e-01  1.25038261690545e-01
 2.74178173922910e-01  1.25625929929643e-01
 2.87401578751009e-01  1.25976501767359e-01
 3.01033456351135e-01  1.26098139450628e-01
 3.15074138825516e-01  1.26006652682330e-01
 3.29523014483085e-01  1.25622051913603e-01
 3.44379726036080e-01  1.25006953070303e-01
 3.59642118277663e-01  1.24128091207959e-01
 3.75309223683808e-01  1.23001173022624e-01
 3.91378261342865e-01  1.21617497117538e-01
 4.07847864418369e-01  1.19991510907053e-01
 4.24713404949832e-01  1.18110068241715e-01
 4.41971463152538e-01  1.15980047395717e-01
 4.59617610230358e-01  1.13603900071760e-01
 4.77647634265596e-01  1.10991804877350e-01
 4.96052917122243e-01  1.08129415911867e-01
 5.14830511683346e-01  1.05044356738912e-01
 5.33972897152712e-01  1.01740668346185e-01
 5.53472341414321e-01  9.82257259088384e-02
 5.73318610874144e-01  9.44989873301898e-02
 5.93502973661372e-01  9.05731777589464e-02
 6.14015783526585e-01  8.64609668483135e-02
 6.34844214167942e-01  8.21639501687455e-02
 6.55980937673417e-01  7.77157530947528e-02
 6.77412945179189e-01  7.31261484042391e-02
 6.99130549725172e-01  6.84249083561271e-02
 7.21117983558190e-01  6.36188198858730e-02
 7.43359829928216e-01  5.87197646019032e-02
 7.65846615197426e-01  5.37717034367867e-02
 7.88559699633513e-01  4.87809769170535e-02
 8.11482189267576e-01  4.37660080554612e-02
 8.34597988884942e-01  3.87524746873515e-02
 8.57885143007256e-01  3.37429661408125e-02
 8.81323837278534e-01  2.87532960832194e-02
 9.04895856874799e-01  2.38097325477182e-02
 9.28576480996564e-01  1.89115200471519e-02
 9.52342585233201e-01  1.40441931985728e-02
 9.76158891203862e-01  9.19923405624296e-03
 1.00000000000000e+00  4.39165819361938e-03
