                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.315703       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -7.82997390081211e-04
 9.74134548627723e-01 -2.12972961735171e-03
 9.48209858727844e-01 -3.28127294350763e-03
 9.22334801916127e-01 -4.22277596398871e-03
 8.96513661770041e-01 -5.08474092627457e-03
 8.70888916853213e-01 -7.55676108941631e-03
 8.45585059183781e-01 -1.15703259662377e-02
 8.20722582195267e-01 -1.69076787943655e-02
 7.96314055977202e-01 -2.32752846845044e-02
 7.72360277297116e-01 -3.04926748469307e-02
 7.48878321823146e-01 -3.84271694322337e-02
 7.25869531976136e-01 -4.69428921920637e-02
 7.03299493385084e-01 -5.58445590242017e-02
 6.81137646882807e-01 -6.49801488363068e-02
 6.59340534302334e-01 -7.41864793976569e-02
 6.37875755077602e-01 -8.33387901415511e-02
 6.16714914730700e-01 -9.23267804082252e-02
 5.95836682936035e-01 -1.01058663743055e-01
 5.75269306794842e-01 -1.09458202629515e-01
 5.54985215982671e-01 -1.17480567681669e-01
 5.34962020585462e-01 -1.25073053504859e-01
 5.15203543426530e-01 -1.32201227521247e-01
 4.95718492913544e-01 -1.38845553017451e-01
 4.76518411726823e-01 -1.44986018578922e-01
 4.57610331316637e-01 -1.50600177418025e-01
 4.39005362423190e-01 -1.55667191685295e-01
 4.20707911701728e-01 -1.60144806323264e-01
 4.02735926177889e-01 -1.64035124078403e-01
 3.85111479195778e-01 -1.67364119446534e-01
 3.67852922918660e-01 -1.70152248128264e-01
 3.50976710272509e-01 -1.72419151642362e-01
 3.34497136894733e-01 -1.74185753271208e-01
 3.18427164820737e-01 -1.75470573668742e-01
 3.02778504640294e-01 -1.76300145620798e-01
 2.87560462891234e-01 -1.76681920841407e-01
 2.72780876909178e-01 -1.76681995864659e-01
 2.58446445190287e-01 -1.76261549944964e-01
 2.44563630372040e-01 -1.75462517683012e-01
 2.31134967119903e-01 -1.74319940245219e-01
 2.18162898985610e-01 -1.72853833653212e-01
 2.05648145712603e-01 -1.71088626092665e-01
 1.93588307575333e-01 -1.69055138229497e-01
 1.81983158872312e-01 -1.66768170715401e-01
 1.70827391859756e-01 -1.64255488837958e-01
 1.60116937031978e-01 -1.61540238583551e-01
 1.49852414016146e-01 -1.58618795116097e-01
 1.40026353452787e-01 -1.55517810344053e-01
 1.30634363619227e-01 -1.52253898218804e-01
 1.21669361394826e-01 -1.48842092918602e-01
 1.13123374683301e-01 -1.45303689232115e-01
 1.04987177855248e-01 -1.41656505075237e-01
 9.72576344325850e-02 -1.37905120023504e-01
 8.99288631991928e-02 -1.34061000907531e-01
 8.29943401202842e-02 -1.30133617841145e-01
 7.64485033155330e-02 -1.26133958658566e-01
 7.02821231236156e-02 -1.22076579562330e-01
 6.44873896277910e-02 -1.17972287287393e-01
 5.90542977621285e-02 -1.13835445524119e-01
 5.39650041302288e-02 -1.09685886968427e-01
 4.92098108196036e-02 -1.05535623907170e-01
 4.47777051881688e-02 -1.01396478847094e-01
 4.06450246900559e-02 -9.72880853613464e-02
 3.68053420052275e-02 -9.32155694645190e-02
 3.32511215284176e-02 -8.91839880797046e-02
 2.99732469944039e-02 -8.51997651480513e-02
 2.69623149756359e-02 -8.12695187468349e-02
 2.42019291772356e-02 -7.74022148860810e-02
 2.16815409553090e-02 -7.36040728415610e-02
 1.93888236299291e-02 -6.98807428770223e-02
 1.72997942734117e-02 -6.62452335453102e-02
 1.53833222223740e-02 -6.27100914047912e-02
 1.36315037459261e-02 -5.92757270610458e-02
 1.20339626892803e-02 -5.59422609516861e-02
 1.05742642942110e-02 -5.27131767658215e-02
 9.24092848884889e-03 -4.95893658071847e-02
 8.04752293215211e-03 -4.65625931438306e-02
 6.99641214022929e-03 -4.36265808683566e-02
 6.06202695627905e-03 -4.07896654093005e-02
 5.24561054436356e-03 -3.80488722358703e-02
 4.54043266802639e-03 -3.54010582064807e-02
 3.94739887886697e-03 -3.28472206881881e-02
 3.44562985430955e-03 -3.03855086563772e-02
 3.01192034865093e-03 -2.80205809834282e-02
 2.63691009577128e-03 -2.57490455111820e-02
 2.29793310703921e-03 -2.35705187690393e-02
 1.97645051283077e-03 -2.14845162029386e-02
 1.67808993458774e-03 -1.94862161747101e-02
 1.41384162392879e-03 -1.75709102054797e-02
 1.17925937619568e-03 -1.57341825102774e-02
 9.77879432756169e-04 -1.39736887560871e-02
 8.05033370968434e-04 -1.22864751163245e-02
 6.58480892235194e-04 -1.06698889988185e-02
 5.43717575585524e-04 -9.12145319103506e-03
 4.51517284663154e-04 -7.63864755095918e-03
 3.71254080261044e-04 -6.21948533144435e-03
 2.93370481106761e-04 -4.86203590780382e-03
 2.18119195912619e-04 -3.56382014645217e-03
 1.46993022128119e-04 -2.32216955641869e-03
 7.56636569523769e-05 -1.13494112230009e-03
 0.00000000000000e+00  0.00000000000000e+00
 7.49893641806956e-05  1.13441821425260e-03
 1.54646373886372e-04  2.32316878248433e-03
 2.37592453382565e-04  3.56523533133852e-03
 3.26482814160704e-04  4.86281995974341e-03
 4.19468397991679e-04  6.21857219348617e-03
 5.21328030252156e-04  7.63458325669346e-03
 6.39646328243500e-04  9.11280136721638e-03
 7.78283590994125e-04  1.06560937422318e-02
 9.39892761952778e-04  1.22664619903871e-02
 1.13169746598063e-03  1.39458176627731e-02
 1.35621912040799e-03  1.56973091068399e-02
 1.60735250059492e-03  1.75239339395909e-02
 1.89294292784512e-03  1.94283058851505e-02
 2.19258181574981e-03  2.14165211211031e-02
 2.48357475339647e-03  2.34913095005701e-02
 2.77938883502811e-03  2.56557917406052e-02
 3.10480234472332e-03  2.79130105507532e-02
 3.47072690436649e-03  3.02661764597910e-02
 3.88001590327709e-03  3.27181556355541e-02
 4.36460069864463e-03  3.52645035311428e-02
 4.95407995586278e-03  3.79076156022011e-02
 5.63828790970644e-03  4.06474129793154e-02
 6.43783719190237e-03  4.34857615665020e-02
 7.36381759771091e-03  4.64171165432911e-02
 8.43401639359024e-03  4.94414487135308e-02
 9.65775006098814e-03  5.25555774343910e-02
 1.09879879550522e-02  5.57809164366487e-02
 1.24379438462344e-02  5.91160636591452e-02
 1.40353739809955e-02  6.25549529034214e-02
 1.57723421373615e-02  6.61044576403973e-02
 1.76635881427474e-02  6.97624448843782e-02
 1.97298627871967e-02  7.35228851686054e-02
 2.19988272475923e-02  7.73759743693311e-02
 2.44813813596194e-02  8.13169615974682e-02
 2.71855547264310e-02  8.53438130553432e-02
 3.01276729073993e-02  8.94493096525896e-02
 3.33249014636978e-02  9.36250286161902e-02
 3.67884428880626e-02  9.78639006172117e-02
 4.05317641288875e-02  1.02157548000454e-01
