                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.253612       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  3.54788486127160e-04
 9.76722052908636e-01  2.76405459549991e-03
 9.52820294449926e-01  4.56651687236889e-03
 9.28873640902913e-01  5.58971687773713e-03
 9.04966199882173e-01  5.99478615492845e-03
 8.81243501309944e-01  5.77061192712709e-03
 8.57678719829276e-01  4.71092566614562e-03
 8.34291798619142e-01  3.04930665364585e-03
 8.11121800552240e-01  7.92784509706385e-04
 7.88198489290409e-01 -1.97930997863363e-03
 7.65552141449356e-01 -5.23544818086091e-03
 7.43197615293594e-01 -8.92965256949192e-03
 7.21157106670954e-01 -1.30469884701071e-02
 6.99469342508758e-01 -1.68470270063993e-02
 6.78148424254707e-01 -2.09302923195504e-02
 6.57169272437800e-01 -2.53078483781408e-02
 6.36538455416681e-01 -2.97861250770439e-02
 6.16264122676142e-01 -3.43213413260522e-02
 5.96348211730502e-01 -3.88543611634871e-02
 5.76787479271211e-01 -4.33257737894092e-02
 5.57575344752084e-01 -4.76747736043221e-02
 5.38713051152401e-01 -5.18604768191057e-02
 5.20202856297786e-01 -5.58615094910347e-02
 5.02043976397756e-01 -5.96399938423243e-02
 4.84226902527065e-01 -6.31220809000909e-02
 4.66752580424714e-01 -6.62763227911154e-02
 4.49628098257309e-01 -6.90777023588357e-02
 4.32860594306455e-01 -7.15147572623306e-02
 4.16462047245562e-01 -7.36106675436903e-02
 4.00439572955279e-01 -7.53516451448823e-02
 3.84804677322687e-01 -7.67914523878236e-02
 3.69563552537326e-01 -7.79505808385683e-02
 3.54717901723942e-01 -7.87846048331057e-02
 3.40273231218356e-01 -7.93473226027015e-02
 3.26232327151396e-01 -7.96726529978274e-02
 3.12596318603062e-01 -7.97289034165269e-02
 2.99364135466834e-01 -7.96725914591343e-02
 2.86534246808798e-01 -7.93767037634555e-02
 2.74104129148361e-01 -7.89098137884474e-02
 2.62069028493306e-01 -7.83106815914461e-02
 2.50423559507727e-01 -7.76037293575358e-02
 2.39164064555197e-01 -7.67759610988803e-02
