                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.484092       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -1.69533894034559e-03
 9.95740486094334e-01 -2.19127799955169e-02
 9.90974351741638e-01 -4.39224891062826e-02
 9.85417832396729e-01 -6.55585912303481e-02
 9.79179762744644e-01 -8.76116270970209e-02
 9.72297724826427e-01 -1.09493160841853e-01
 9.64676703850326e-01 -1.30931438607311e-01
 9.56288886045874e-01 -1.52087955358956e-01
 9.47157543272161e-01 -1.72905371346706e-01
 9.37299357699956e-01 -1.93340520928897e-01
 9.26640586078164e-01 -2.13353119303832e-01
 9.15235645238983e-01 -2.32905636816575e-01
 9.03096206796524e-01 -2.51943592968321e-01
 8.90210611439166e-01 -2.70437107448135e-01
 8.76644637994845e-01 -2.88341635368803e-01
 8.62415238346140e-01 -3.05214456431200e-01
 8.47561043728865e-01 -3.21365060428935e-01
 8.32113619216599e-01 -3.36780545075179e-01
 8.16174230275928e-01 -3.51443301024226e-01
 7.99752789908067e-01 -3.65346521697245e-01
 7.82866512665216e-01 -3.78447516037116e-01
 7.65570356176325e-01 -3.90718723594765e-01
 7.47922635815774e-01 -4.02200308934343e-01
 7.29932455554337e-01 -4.12813117274672e-01
 7.11685864457485e-01 -4.22641692063363e-01
 6.93198535397388e-01 -4.31577985140633e-01
 6.74518955645004e-01 -4.39716619652938e-01
 6.55704779667525e-01 -4.47055755605805e-01
 6.36786420453202e-01 -4.53563230040738e-01
 6.17795463996561e-01 -4.59253549518351e-01
 5.98785819340387e-01 -4.64186471796950e-01
 5.79784669264002e-01 -4.68272517815834e-01
 5.60827475021626e-01 -4.71640476631306e-01
 5.41955110692439e-01 -4.74235995729914e-01
 5.23192874474620e-01 -4.76132105622601e-01
 5.04578487887468e-01 -4.77274565756587e-01
 4.86142130116696e-01 -4.77623205206973e-01
 4.67894097677723e-01 -4.77432800560581e-01
 4.49884343352607e-01 -4.76537492955968e-01
 4.32122023971493e-01 -4.75002710028183e-01
 4.14634305445763e-01 -4.72941945504209e-01
 3.97450317470885e-01 -4.70181162594960e-01
 3.80571314015683e-01 -4.66883973569687e-01
 3.64039163478927e-01 -4.63048796089199e-01
 3.47845296916733e-01 -4.58673320913628e-01
 3.32025013647477e-01 -4.53844626019107e-01
 3.16584565046784e-01 -4.48498333581633e-01
 3.01526247241833e-01 -4.42766145733857e-01
 2.86880400568067e-01 -4.36563857228142e-01
 2.72638407808408e-01 -4.30005115566418e-01
 2.58818343445484e-01 -4.23052273706310e-01
 2.45423309323661e-01 -4.15771094042470e-01
 2.32441994851703e-01 -4.08179860076533e-01
 2.19904241083221e-01 -4.00289684734882e-01
 2.07778207845411e-01 -3.92145358875002e-01
 1.96068923172093e-01 -3.83781417105238e-01
 1.84777438300240e-01 -3.75197857423563e-01
 1.73897217200023e-01 -3.66441576067571e-01
 1.63457023683675e-01 -3.57478944769894e-01
 1.53430696686875e-01 -3.48380770514439e-01
 1.43777404561359e-01 -3.39155677476460e-01
 1.34565399610454e-01 -3.29810347617898e-01
 1.25739964751835e-01 -3.20355749832495e-01
 1.17309701770843e-01 -3.10836174585826e-01
 1.09240128135087e-01 -3.01252291022673e-01
 1.01526979114505e-01 -2.91635043572565e-01
 9.41924660823115e-02 -2.81979764383842e-01
 8.72009151342930e-02 -2.72300884178501e-01
 8.05591694090268e-02 -2.62628540680807e-01
 7.42336724810609e-02 -2.52954457226774e-01
 6.82608080082869e-02 -2.43295502414460e-01
 6.26084677498221e-02 -2.33661402135075e-01
 5.72630943202919e-02 -2.24057805767115e-01
 5.22486697337721e-02 -2.14503062456661e-01
 4.75200952117100e-02 -2.04993095789218e-01
 4.30798406507191e-02 -1.95546011106250e-01
 3.89299110074778e-02 -1.86175337955351e-01
 3.50300248375500e-02 -1.76873980161698e-01
 3.13891209042922e-02 -1.67660972128211e-01
 2.79936955244282e-02 -1.58541784543405e-01
 2.48239151637558e-02 -1.49510788423160e-01
 2.19068507892895e-02 -1.40581361528594e-01
 1.92178100111580e-02 -1.31757316932762e-01
 1.67112569527637e-02 -1.23036978459779e-01
 1.44206631418805e-02 -1.14430660067889e-01
 1.23506473727121e-02 -1.05941743191271e-01
 1.04481627260429e-02 -9.75644153359116e-02
 8.73577697582270e-03 -8.93076146485083e-02
 7.22933389335878e-03 -8.11785992920183e-02
 5.85183213989204e-03 -7.31708161683455e-02
 4.62830867570370e-03 -6.52873243519465e-02
 3.60212673127450e-03 -5.75339242306560e-02
 2.72833558763888e-03 -4.99106341612735e-02
 1.93031045062887e-03 -4.24132099090949e-02
 1.26296631193865e-03 -3.50467843592857e-02
 8.12512176524090e-04 -2.78143276786431e-02
 4.98729975466105e-04 -2.07105031168699e-02
 2.35263752541491e-04 -1.37325207575732e-02
 6.37987355753435e-05 -6.88059654882388e-03
 0.00000000000000e+00  0.00000000000000e+00
 6.13486743428792e-05  6.56181580166651e-03
 2.33906924985961e-04  1.33998498189214e-02
 5.02628237829055e-04  2.03656292578874e-02
 8.34508812765017e-04  2.74553654736977e-02
 1.28615641498789e-03  3.46721015485700e-02
 1.93132877194113e-03  4.20208822060845e-02
 2.71693180859013e-03  4.94971535198307e-02
 3.58338129438537e-03  5.70954848832449e-02
 4.60701099953724e-03  6.48200134266489e-02
 5.83147652640454e-03  7.26712538783010e-02
 7.20221041806114e-03  8.06438413879137e-02
 8.69506315872212e-03  8.87345731550313e-02
 1.03908917931795e-02  9.69493134501045e-02
 1.22841631977419e-02  1.05280171180918e-01
 1.43502001526678e-02  1.13718302904769e-01
 1.66271771535970e-02  1.22272382424855e-01
 1.91110139993581e-02  1.30940169472932e-01
 2.17785457713206e-02  1.39707636010032e-01
 2.46722675503605e-02  1.48575441963566e-01
 2.78195407005766e-02  1.57541586046853e-01
 3.11850492798842e-02  1.66593341612402e-01
 3.47839656554075e-02  1.75734727309384e-01
 3.86335204025763e-02  1.84962696536847e-01
 4.27252590750197e-02  1.94258924945011e-01
 4.71022638276258e-02  2.03626669300532e-01
 5.17611063583791e-02  2.13058047024243e-01
 5.66984590067643e-02  2.22531240528216e-01
 6.19593443592983e-02  2.32050271963903e-01
 6.75315867510319e-02  2.41598214433189e-01
 7.34155025324809e-02  2.51164613672191e-01
 7.96419140789508e-02  2.60748664361390e-01
 8.61859286223283e-02  2.70326310256414e-01
 9.30651709078858e-02  2.79908300437051e-01
 1.00290404773833e-01  2.89466632143111e-01
 1.07869374234659e-01  2.98984523884639e-01
 1.15813874318424e-01  3.08466116849360e-01
 1.24089774538011e-01  3.17889848888519e-01
 1.32758544599784e-01  3.27246901071916e-01
 1.41807522287031e-01  3.36497502911855e-01
 1.51250893430253e-01  3.45649814748690e-01
 1.61080940732069e-01  3.54672921419194e-01
 1.71302473887406e-01  3.63560291269431e-01
 1.81920633503382e-01  3.72292933254169e-01
 1.92950409234490e-01  3.80831481085783e-01
 2.04393982346143e-01  3.89177654559018e-01
 2.16224662395997e-01  3.97309171639046e-01
 2.28470279454970e-01  4.05212389943671e-01
 2.41121730138507e-01  4.12834663760875e-01
 2.54194520019804e-01  4.20177582677089e-01
 2.67670875314372e-01  4.27192993272421e-01
 2.81566124722302e-01  4.33872751101680e-01
 2.95854818345830e-01  4.40178952827312e-01
 3.10538249526526e-01  4.46105033072408e-01
 3.25614455501161e-01  4.51598405794094e-01
 3.41057923138091e-01  4.56658803864850e-01
 3.56869889677190e-01  4.61270892904504e-01
 3.73032299740490e-01  4.65353116656922e-01
 3.89533632988482e-01  4.68982383469253e-01
 4.06346848656054e-01  4.72006948518807e-01
 4.23472100215355e-01  4.74541968334001e-01
 4.40878264845231e-01  4.76312673785257e-01
 4.58555531345051e-01  4.77609049516332e-01
 4.76467812001803e-01  4.78140813672696e-01
 4.94588362308973e-01  4.78179724759231e-01
 5.12900452666154e-01  4.77361063262103e-01
 5.31359549042446e-01  4.75934966228122e-01
 5.49951448707847e-01  4.73690843317971e-01
 5.68632902840020e-01  4.70778609203195e-01
 5.87374169687870e-01  4.67085785206225e-01
 6.06147753980647e-01  4.62600224359824e-01
 6.24906785285621e-01  4.57386686518077e-01
 6.43617599509005e-01  4.51341151598878e-01
 6.62252087774982e-01  4.44518768316291e-01
 6.80760223172048e-01  4.36922986129336e-01
 6.99115574136022e-01  4.28521032136065e-01
 7.17266774894174e-01  4.19296047975558e-01
 7.35180226570575e-01  4.09307928046288e-01
 7.52822491112147e-01  3.98506862728023e-01
 7.70144062918368e-01  3.86927632062898e-01
 7.87097531492713e-01  3.74557152011556e-01
 8.03661731425773e-01  3.61413691674448e-01
 8.19802404261326e-01  3.47578107802639e-01
 8.35459773713156e-01  3.32986748435645e-01
 8.50636057459997e-01  3.17731857723178e-01
 8.65247591053208e-01  3.01755882903664e-01
 8.79290907150180e-01  2.85157697229480e-01
 8.92729207782283e-01  2.67880039625869e-01
 9.05519675044742e-01  2.49566252660869e-01
 9.17633674755810e-01  2.30735332860104e-01
 9.29035937722064e-01  2.11410548274275e-01
 9.39710254923117e-01  1.91635423034073e-01
 9.49608524006750e-01  1.71455990915233e-01
 9.58727482246264e-01  1.50904642553011e-01
 9.67033529693898e-01  1.30018594751990e-01
 9.74497998981804e-01  1.08855913882528e-01
 9.81153238750394e-01  8.74566492877350e-02
 9.86984793821283e-01  6.58573852518410e-02
 9.91938557322152e-01  4.41105303403509e-02
 9.95975115986549e-01  2.29083199316161e-02
 1.00000000000000e+00  2.44398466547808e-03
