                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.265427       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  1.81242081481804e-03
 9.78309994453142e-01  2.83549936750476e-03
 9.54136953759097e-01  3.92189501755255e-03
 9.30009600493250e-01  4.96002755976761e-03
 9.05911902860864e-01  5.93441633262636e-03
 8.81896501158348e-01  5.88782352133201e-03
 8.58020249221802e-01  5.03012539743732e-03
 8.34332020612879e-01  3.42534184797739e-03
 8.10873783178141e-01  1.13313572147862e-03
 7.87688036279994e-01 -1.81457979062488e-03
 7.64814139138559e-01 -5.38951555179026e-03
 7.42272636155986e-01 -9.48260968597927e-03
 7.20084294097569e-01 -1.40824920158212e-02
 6.98249963919117e-01 -1.93383557136380e-02
 6.76779913642280e-01 -2.48987649651991e-02
 6.55693449415474e-01 -3.06893761102446e-02
 6.34983571250063e-01 -3.66268030139583e-02
 6.14640836005724e-01 -4.26203975611579e-02
 5.94656396640239e-01 -4.85903116320127e-02
 5.75020513621929e-01 -5.44537070738825e-02
 5.55721459359801e-01 -6.01219283673159e-02
 5.36757637635389e-01 -6.55514447315022e-02
 5.18127524855091e-01 -7.06948699878406e-02
 4.99832051400321e-01 -7.55156742918874e-02
 4.81864390609009e-01 -7.99427610370045e-02
 4.64223047012145e-01 -8.39253897259684e-02
 4.46916930950141e-01 -8.74563754680160e-02
 4.29955283952801e-01 -9.05310332138283e-02
 4.13350582564620e-01 -9.31612781511258e-02
 3.97114310703108e-01 -9.53669154068597e-02
 3.81258893578227e-01 -9.71787248309788e-02
 3.65792264195838e-01 -9.86106768406710e-02
 3.50721539353959e-01 -9.96786131886145e-02
 3.36054171273529e-01 -1.00426724663657e-01
 3.21793747980149e-01 -1.00863994514831e-01
 3.07943122366575e-01 -1.00959343089600e-01
 2.94503805273323e-01 -1.00862566620458e-01
 2.81475902229335e-01 -1.00498170495809e-01
 2.68857739991827e-01 -9.99091761988185e-02
 2.56646440517789e-01 -9.91280079541602e-02
 2.44837862756159e-01 -9.81728321485082e-02
 2.33428540665702e-01 -9.70509138683885e-02
 2.22412290476405e-01 -9.57892683842165e-02
 2.11782776043086e-01 -9.44010480665218e-02
 2.01533241501816e-01 -9.29003996172861e-02
 1.91658377432185e-01 -9.12875829819589e-02
 1.82149923983201e-01 -8.95801296141617e-02
 1.72999349806882e-01 -8.77958448296640e-02
 1.64197453471632e-01 -8.59481426568417e-02
 1.55737127994750e-01 -8.40397953505638e-02
 1.47609464143596e-01 -8.20791370287450e-02
 1.39802857724822e-01 -8.00867253102792e-02
 1.32308581655730e-01 -7.80698802922417e-02
 1.25119684020884e-01 -7.60276025078405e-02
 1.18225793268244e-01 -7.39699042489323e-02
 1.11617363794653e-01 -7.19043128897350e-02
 1.05287872559858e-01 -6.98274606635677e-02
 9.92267069175000e-02 -6.77506456453510e-02
 9.34243581635611e-02 -6.56801939411458e-02
 8.78722878250055e-02 -6.36196822595201e-02
 8.25620246634157e-02 -6.15723542319822e-02
 7.74852226976695e-02 -5.95409170719462e-02
 7.26337986975447e-02 -5.75277527634048e-02
 6.80000259631082e-02 -5.55342893015332e-02
 6.35756757735482e-02 -5.35633176632361e-02
 5.93517810326344e-02 -5.16200440800826e-02
 5.53217130864390e-02 -4.97041651882048e-02
 5.14795296497544e-02 -4.78140920187332e-02
 4.78194873534524e-02 -4.59480760113777e-02
 4.43347289733071e-02 -4.41078262094947e-02
 4.10189253912571e-02 -4.22939721879735e-02
 3.78650833326512e-02 -4.05082742557418e-02
 3.48686646876914e-02 -3.87485750038132e-02
 3.20240287317639e-02 -3.70154451210624e-02
 2.93243496837139e-02 -3.53109934523411e-02
 2.67658822638711e-02 -3.36328546294640e-02
 2.43453941749832e-02 -3.19780839270474e-02
 2.20526709187920e-02 -3.03547098855061e-02
 1.98844643953023e-02 -2.87609444183838e-02
 1.78444361809819e-02 -2.71859775127763e-02
 1.59307622728992e-02 -2.56275818235359e-02
 1.41275656461938e-02 -2.41008841121627e-02
 1.24339443498905e-02 -2.26021026904708e-02
 1.08588363367724e-02 -2.11167953347699e-02
 9.40961541030298e-03 -1.96350635023704e-02
 8.06219523421769e-03 -1.81790603530731e-02
 6.76539490785346e-03 -1.67887324779367e-02
 5.56313047545298e-03 -1.54246068385997e-02
 4.51149503296370e-03 -1.40382062232384e-02
 3.62265227002311e-03 -1.26265122755908e-02
 2.87115720654324e-03 -1.12157242695233e-02
 2.27424037058866e-03 -9.80866170262532e-03
 1.81327763038565e-03 -8.42080645203302e-03
 1.47608889314363e-03 -7.06061728102471e-03
 1.18491251209951e-03 -5.75088082046235e-03
 9.22745100160741e-04 -4.49597718500309e-03
 6.77476275946633e-04 -3.29485625933495e-03
 4.44776357392669e-04 -2.14587745717046e-03
 2.19417425613880e-04 -1.04751033651866e-03
 0.00000000000000e+00  0.00000000000000e+00
 2.24519539520391e-04  1.04795428453334e-03
 4.37013011012091e-04  2.14338775940543e-03
 6.47279521953707e-04  3.29042640399523e-03
 8.61163279142317e-04  4.49121188671653e-03
 1.08384846339962e-03  5.74626702742138e-03
 1.32765138159901e-03  7.05493944659202e-03
 1.61250522059743e-03  8.41825079645392e-03
 1.95497938521478e-03  9.82992856250000e-03
 2.42277580354876e-03  1.12699337713536e-02
 3.00814976784381e-03  1.27443481467376e-02
 3.68280600936957e-03  1.42558757985210e-02
 4.47501599135842e-03  1.57901597510218e-02
 5.38762864923850e-03  1.73465085207258e-02
 6.39092709858473e-03  1.89416748888189e-02
 7.45269092204231e-03  2.05999262335649e-02
 8.61376490884556e-03  2.22959002799582e-02
 9.89188228418547e-03  2.40199411363464e-02
 1.12868510137883e-02  2.57739661562388e-02
 1.27876133322757e-02  2.75687901125164e-02
 1.43922486970045e-02  2.94087161347095e-02
 1.61173525735512e-02  3.12836135046114e-02
 1.79713867202303e-02  3.31896480984260e-02
 1.99506501049620e-02  3.51339031748250e-02
 2.20601509142160e-02  3.71154582728625e-02
 2.43088724778956e-02  3.91301268078395e-02
 2.67022808620040e-02  4.11809108396470e-02
 2.92401122817368e-02  4.32969063941739e-02
 3.19316676202090e-02  4.54463476786093e-02
 3.47830087908200e-02  4.76279576779521e-02
 3.77963784342355e-02  4.98461088192931e-02
 4.09797010872507e-02  5.20954384203470e-02
 4.43401126714436e-02  5.43731740479434e-02
 4.78842116807683e-02  5.66792009001296e-02
 5.16199649724173e-02  5.90117333181429e-02
 5.55507329100818e-02  6.13765633686735e-02
 5.96844623131862e-02  6.37698870771170e-02
 6.40290080294510e-02  6.61880051921204e-02
 6.85917078275340e-02  6.86272519344675e-02
 7.33812112507617e-02  7.10817895409670e-02
 7.84057499575826e-02  7.35488760714389e-02
 8.36735718755147e-02  7.60269870553873e-02
 8.91929582411076e-02  7.85149211195976e-02
 9.49733341655982e-02  8.10065798588933e-02
 1.01020200485970e-01  8.34996926071772e-02
 1.07341484846629e-01  8.59890593550862e-02
 1.13947479057093e-01  8.84652165092902e-02
 1.20850457270416e-01  9.09129360234054e-02
 1.28056480017947e-01  9.33348310555772e-02
 1.35578250449588e-01  9.57096592704648e-02
 1.43420118503843e-01  9.80479232543658e-02
 1.51587093885188e-01  1.00355417435217e-01
 1.60090416684806e-01  1.02607649939571e-01
 1.68955414744238e-01  1.04721559209811e-01
 1.78161880778790e-01  1.06819760039458e-01
 1.87733601455946e-01  1.08814268640464e-01
 1.97679609363231e-01  1.10682887248047e-01
 2.08005035783452e-01  1.12417896194427e-01
 2.18712803228097e-01  1.14028681654692e-01
 2.29806628744786e-01  1.15521546928497e-01
 2.41302318578762e-01  1.16802987813048e-01
 2.53202014619580e-01  1.17856537183668e-01
 2.65506061362344e-01  1.18678422577869e-01
 2.78216337976045e-01  1.19261924034338e-01
 2.91334020345203e-01  1.19657304184122e-01
 3.04861635809810e-01  1.19747996072262e-01
 3.18799356056670e-01  1.19734142415333e-01
 3.33144060386283e-01  1.19461093338966e-01
 3.47894301573077e-01  1.18856088140700e-01
 3.63049851492592e-01  1.18026379038340e-01
 3.78606546261305e-01  1.16910309561164e-01
 3.94561449433386e-01  1.15513536998837e-01
 4.10912226304338e-01  1.13847036232983e-01
 4.27662166201292e-01  1.11975697865414e-01
 4.44793452985928e-01  1.09778929524932e-01
 4.62315717178565e-01  1.07375513338575e-01
 4.80186896717975e-01  1.04674708823912e-01
 4.98409431822699e-01  1.01751050807622e-01
 5.17018578752844e-01  9.86566414608982e-02
 5.35988595009303e-01  9.52979432080258e-02
 5.55320713874319e-01  9.17331368001969e-02
 5.75008114487610e-01  8.79706979309388e-02
 5.95037322063419e-01  8.40031667456126e-02
 6.15398068871718e-01  7.98430313826672e-02
 6.36078361232684e-01  7.54936531417995e-02
 6.57076767404048e-01  7.10205650700551e-02
 6.78379129584285e-01  6.64295098841798e-02
 6.99970479524187e-01  6.17279186635717e-02
 7.21844840786404e-01  5.69709643731255e-02
 7.43978860637987e-01  5.21368115758380e-02
 7.66367622325097e-01  4.72953091586927e-02
 7.88992210121367e-01  4.24547671138736e-02
 8.11835595324880e-01  3.76379979035016e-02
 8.34881420725153e-01  3.28727510164697e-02
 8.58104521516358e-01  2.81463544866404e-02
 8.81485216143827e-01  2.34771488836500e-02
 9.05004683270884e-01  1.88915167604980e-02
 9.28640018513446e-01  1.44000049740207e-02
 9.52369679900564e-01  1.01213222318566e-02
 9.76164509074992e-01  5.97911267324598e-03
 1.00000000000000e+00  2.02901470951358e-03
