                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.200159       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  4.46525509285189e-04
 9.76732654029836e-01  2.73671281939640e-03
 9.52806398604384e-01  4.47919460455098e-03
 9.28844254796363e-01  5.53013778478052e-03
 9.04920147081973e-01  6.00396940344319e-03
 8.81156664530616e-01  5.82682507491983e-03
 8.57545587941661e-01  4.83284379974024e-03
 8.34114088522410e-01  3.20103776391411e-03
 8.10900950307777e-01  9.55333397857328e-04
 7.87938554226000e-01 -1.83702288598113e-03
 7.65258105069646e-01 -5.14223227378756e-03
 7.42874946544201e-01 -8.89650050399499e-03
 7.20811877823980e-01 -1.30644045710342e-02
 6.99108703466737e-01 -1.70032390338929e-02
 6.77779819497122e-01 -2.12392222045618e-02
 6.56797359697767e-01 -2.57593748555955e-02
 6.36167646831490e-01 -3.03953121209532e-02
 6.15897577566215e-01 -3.50972021891429e-02
 5.95988212531218e-01 -3.98032209892722e-02
 5.76434992790945e-01 -4.44498735987979e-02
 5.57229624338722e-01 -4.89704496916562e-02
 5.38373013191088e-01 -5.33240842899781e-02
 5.19866461761581e-01 -5.74853222956161e-02
 5.01708823331734e-01 -6.14156035320311e-02
 4.83889608632874e-01 -6.50373056901622e-02
 4.66408884061497e-01 -6.83126327850175e-02
 4.49274557025392e-01 -7.12197970030111e-02
 4.32494017599940e-01 -7.37460796633255e-02
 4.16079619846094e-01 -7.59123289557001e-02
 4.00039609014034e-01 -7.77119585192318e-02
 3.84385739269222e-01 -7.91948234619728e-02
 3.69124679194409e-01 -8.03816595222418e-02
 3.54258944443409e-01 -8.12382925878835e-02
 3.39794425731073e-01 -8.18188095366593e-02
 3.25733868489196e-01 -8.21499500592462e-02
 3.12078690682954e-01 -8.21953440153664e-02
 2.98828165657364e-01 -8.21262002583126e-02
 2.85980939633043e-01 -8.18108288397640e-02
 2.73534608227668e-01 -8.13175141056667e-02
 2.61484569239391e-01 -8.06847613488197e-02
 2.49825558979284e-01 -7.99360713150864e-02
 2.38554013031650e-01 -7.90602167832143e-02
 2.27663492043475e-01 -7.80632341344453e-02
 2.17146490655882e-01 -7.69739991418824e-02
 2.06996109033311e-01 -7.58060354562430e-02
 1.97205331312700e-01 -7.45650379247148e-02
 1.87767789951010e-01 -7.32497254367780e-02
 1.78674786134853e-01 -7.18715215094592e-02
 1.69916625091980e-01 -7.04497433130064e-02
 1.61486403837166e-01 -6.89856824023755e-02
 1.53375162521702e-01 -6.74876890736070e-02
 1.45572147722665e-01 -6.59723407282222e-02
 1.38069033722149e-01 -6.44406582764966e-02
 1.30859385481196e-01 -6.28891065246821e-02
 1.23933481171469e-01 -6.13264444854145e-02
 1.17282339425459e-01 -5.97588343654176e-02
 1.10899137529277e-01 -5.81836330300225e-02
 1.04774440896772e-01 -5.66097593449291e-02
 9.89003885345606e-02 -5.50369797434092e-02
 9.32690653642326e-02 -5.34655505385683e-02
 8.78729946203412e-02 -5.18947254778432e-02
 8.27047132761752e-02 -5.03289084953848e-02
 7.77553877407350e-02 -4.87735871483907e-02
 7.30166911798979e-02 -4.72325511944474e-02
 6.84812419035534e-02 -4.57068527494095e-02
 6.41420444937681e-02 -4.41975427143354e-02
 5.99933026781529e-02 -4.27023018150233e-02
 5.60290237628850e-02 -4.12195515971954e-02
 5.22440170332597e-02 -3.97471796497874e-02
 4.86314398164344e-02 -3.82883018829111e-02
 4.51839240026976e-02 -3.68457128308964e-02
 4.18954286332366e-02 -3.54197855904615e-02
 3.87615991664247e-02 -3.40082257488808e-02
 3.57760648832212e-02 -3.26131547865812e-02
 3.29339016109772e-02 -3.12338353314503e-02
 3.02294402460859e-02 -2.98710016736350e-02
 2.76610758214024e-02 -2.85198857942830e-02
 2.52203536482653e-02 -2.71865656620246e-02
 2.29053319366498e-02 -2.58662351629069e-02
 2.07137783706428e-02 -2.45544411052213e-02
 1.86443355048636e-02 -2.32488582959780e-02
 1.66814118898565e-02 -2.19651960908464e-02
