                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.332836       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -3.24219130559578e-05
 9.78491771801742e-01 -1.00143632080936e-03
 9.52946960808384e-01 -1.85641990762720e-03
 9.27180035526538e-01 -2.33972688891870e-03
 9.01378403458405e-01 -2.52480213267463e-03
 8.75727084917789e-01 -4.23759594496460e-03
 8.50358529451688e-01 -7.44745895449581e-03
 8.25398153406123e-01 -1.19378274748701e-02
 8.00940311904220e-01 -1.74895235052153e-02
 7.76929113857416e-01 -2.39380884538119e-02
 7.53393440118870e-01 -3.11967757381689e-02
 7.30329067455022e-01 -3.90833693438920e-02
 7.07709657274817e-01 -4.74117853339354e-02
 6.85515145889999e-01 -5.60522162759780e-02
 6.63709430894065e-01 -6.48480482916860e-02
 6.42259114633328e-01 -7.36659888112645e-02
 6.21134987305914e-01 -8.23885239980355e-02
 6.00322211620375e-01 -9.09197978988495e-02
 5.79926259962388e-01 -9.91683845952868e-02
 5.59802775654559e-01 -1.07072906486240e-01
 5.39949148181301e-01 -1.14580497484543e-01
 5.20360278110514e-01 -1.21640376388615e-01
 5.01039767669820e-01 -1.28227259144498e-01
 4.82001938293411e-01 -1.34321767605362e-01
 4.63248434289219e-01 -1.39895552319270e-01
 4.44794880655042e-01 -1.44935146799345e-01
 4.26647780240611e-01 -1.49415117578430e-01
 4.08824530992894e-01 -1.53338682536566e-01
 3.91344916464848e-01 -1.56723492748305e-01
 3.74225402802207e-01 -1.59582727838658e-01
 3.57482513218971e-01 -1.61937069781439e-01
 3.41129277969543e-01 -1.63803718360201e-01
 3.25178912407227e-01 -1.65202171956623e-01
 3.09642433309320e-01 -1.66151186782116e-01
 2.94529029345694e-01 -1.66677281031085e-01
 2.79846144960729e-01 -1.66807709829394e-01
 2.65599883888873e-01 -1.66545658301605e-01
 2.51797552189924e-01 -1.65914008898425e-01
 2.38439961556600e-01 -1.64949199332303e-01
 2.25529963562816e-01 -1.63667703581227e-01
 2.13069030990059e-01 -1.62089204515257e-01
 2.01053789199212e-01 -1.60245571870658e-01
 1.89485420900709e-01 -1.58149419201055e-01
 1.78357887359362e-01 -1.55827729073599e-01
 1.67668383223589e-01 -1.53300982755941e-01
 1.57414966193413e-01 -1.50574106978120e-01
 1.47590792500828e-01 -1.47668909656954e-01
 1.38192423823341e-01 -1.44602648860035e-01
