                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.319997       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -3.52414202455831e-05
 9.81170065159746e-01 -6.55385764666947e-04
 9.55811785031255e-01 -1.21431621931573e-03
 9.30159201003532e-01 -1.41404981601424e-03
 9.04471974695130e-01 -1.30838607129176e-03
 8.78934187602343e-01 -2.69244414113947e-03
 8.53662131868008e-01 -5.53492005244030e-03
 8.28755251528543e-01 -9.61947858330646e-03
 8.04289513234588e-01 -1.47679566805861e-02
 7.80258009979548e-01 -2.08297964075812e-02
 7.56699490867104e-01 -2.77409262792482e-02
 7.33607218838249e-01 -3.52963097111640e-02
 7.10961930769457e-01 -4.33159364808822e-02
 6.88752073891584e-01 -5.16817723079964e-02
 6.66948094471049e-01 -6.02445938524959e-02
 6.45517076877974e-01 -6.88659497178114e-02
 6.24429754347598e-01 -7.74262411887847e-02
 6.03667229090830e-01 -8.58277483110106e-02
 5.83271450986933e-01 -9.39719571764273e-02
 5.63158400309105e-01 -1.01788755781366e-01
 5.43323361656253e-01 -1.09223376352745e-01
 5.23758313041234e-01 -1.16216606544722e-01
 5.04467712320798e-01 -1.22741673397546e-01
 4.85462037553097e-01 -1.28775574575137e-01
 4.66745542938798e-01 -1.34291075836356e-01
 4.48331914265582e-01 -1.39274379283202e-01
 4.30232351454298e-01 -1.43713860658093e-01
 4.12463534514121e-01 -1.47615470456189e-01
 3.95042075988026e-01 -1.50990073855839e-01
 3.77982527986627e-01 -1.53845583514311e-01
 3.61301520589390e-01 -1.56208527152596e-01
 3.45010469225656e-01 -1.58087183881690e-01
 3.29122464309937e-01 -1.59506688136719e-01
 3.13647495695256e-01 -1.60481421188056e-01
 2.98594965836654e-01 -1.61045266032687e-01
 2.83971638527608e-01 -1.61209636865770e-01
 2.69783345114393e-01 -1.60994535051544e-01
 2.56036128770523e-01 -1.60418718309736e-01
 2.42731180381321e-01 -1.59516024036633e-01
 2.29871028694733e-01 -1.58301285124742e-01
 2.17456792454709e-01 -1.56792845685067e-01
 2.05485976719530e-01 -1.55019772122509e-01
 1.93958400821034e-01 -1.52997481509569e-01
 1.82869652156147e-01 -1.50748659894924e-01
 1.72216214717081e-01 -1.48294006562298e-01
 1.61995034011615e-01 -1.45643705426932e-01
 1.52200518131421e-01 -1.42815579029909e-01
 1.42826751827163e-01 -1.39830589142076e-01
 1.33862859520445e-01 -1.36712399029627e-01
 1.25304240315914e-01 -1.33472020980958e-01
 1.17140671356930e-01 -1.30127590197314e-01
 1.09362757994795e-01 -1.26696370969523e-01
 1.01964098656011e-01 -1.23187920644960e-01
 9.49347997120642e-02 -1.19614377488441e-01
 8.82656021788770e-02 -1.15990456185284e-01
 8.19455683235708e-02 -1.12329902346043e-01
 7.59651348603461e-02 -1.08642383136316e-01
 7.03148169850953e-02 -1.04938172365783e-01
 6.49752591227653e-02 -1.01236517195273e-01
 5.99415903643457e-02 -9.75412152346245e-02
 5.52054282541106e-02 -9.38600156097073e-02
 5.07443112289925e-02 -9.02098302481896e-02
 4.65522361100634e-02 -8.65941855732596e-02
 4.26223572793817e-02 -8.30155965387751e-02
 3.89462006193269e-02 -7.94786552406349e-02
 3.55144399628703e-02 -7.59895997636457e-02
 3.23118127939877e-02 -7.25559193145523e-02
 2.93310062264083e-02 -6.91807912270352e-02
 2.65623980943745e-02 -6.58680824978489e-02
 2.39919054085391e-02 -6.26243502328943e-02
 2.16060330418855e-02 -5.94519692176837e-02
 1.93936487181378e-02 -5.63559275901493e-02
 1.73501599427850e-02 -5.33343091541369e-02
 1.54631282050927e-02 -5.03898205671524e-02
 1.37196849657914e-02 -4.75266044803139e-02
 1.21261274079631e-02 -4.47388326234901e-02
 1.06786523897467e-02 -4.20250273429436e-02
 9.36075594101646e-03 -3.93902650084940e-02
 8.16584673804872e-03 -3.68359753768892e-02
 7.10075151050798e-03 -3.43550653133469e-02
 6.15361156772094e-03 -3.19514024432788e-02
 5.30921374874156e-03 -2.96260343010129e-02
 4.55350956559786e-03 -2.73817219090708e-02
 3.89247686993465e-03 -2.52129199818359e-02
 3.30792105171542e-03 -2.31198395735216e-02
 2.77791858220501e-03 -2.11066127220420e-02
 2.28975999181673e-03 -1.91729226588776e-02
 1.85297961440022e-03 -1.73156038951314e-02
 1.49769217662542e-03 -1.55206741776976e-02
 1.20334803561075e-03 -1.37937132193751e-02
 9.55794568233575e-04 -1.21345799151297e-02
 7.66787187568536e-04 -1.05411745033344e-02
 6.23113105405045e-04 -9.01138454415646e-03
 5.08044262666543e-04 -7.54687549542470e-03
 4.13210966858158e-04 -6.14488774394693e-03
 3.26176051734169e-04 -4.80306498653573e-03
 2.40905149922377e-04 -3.51988635756058e-03
 1.59658194118496e-04 -2.29242147731028e-03
 7.93265722924916e-05 -1.11676493610201e-03
 0.00000000000000e+00  0.00000000000000e+00
 8.50525737707011e-05  1.12142697331654e-03
 1.67312998087713e-04  2.29736117163571e-03
 2.52050511335732e-04  3.52560103881064e-03
 3.41492029314261e-04  4.80869414164764e-03
 4.33354149364285e-04  6.14940528019291e-03
 5.36043458609295e-04  7.54932356331064e-03
 6.60447556856328e-04  9.01013437575389e-03
 8.12409047916268e-04  1.05348106406339e-02
 9.99401163610763e-04  1.21233069470665e-02
 1.23982882859018e-03  1.37771582076980e-02
 1.52845905591835e-03  1.54975644892589e-02
 1.87183333362839e-03  1.72870649188734e-02
 2.28175563881381e-03  1.91429667712426e-02
 2.74761219861295e-03  2.10719513163977e-02
 3.22836292956590e-03  2.30863313190599e-02
 3.76098237299414e-03  2.51747344633973e-02
 4.36758100537038e-03  2.73373352531619e-02
 5.05641502758513e-03  2.95775958911532e-02
 5.82191625199611e-03  3.19008676283352e-02
 6.67501445179118e-03  3.43070558943750e-02
 7.64131017581467e-03  3.67918932454176e-02
 8.72211487162756e-03  3.93551908059150e-02
 9.92769553490471e-03  4.19984708170351e-02
 1.12577366690864e-02  4.47229443905998e-02
 1.27296128550604e-02  4.75227543848626e-02
 1.43517095374541e-02  5.03974172964771e-02
