                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.180712       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  1.81375111120026e-06
 9.76685224312110e-01  3.12839358659264e-03
 9.53156179734339e-01  5.21122528826112e-03
 9.29583941175455e-01  5.96380714782211e-03
 9.06079350687824e-01  5.80398721559739e-03
 8.82701739802102e-01  5.13198607842546e-03
 8.59499856384064e-01  3.40102868507408e-03
 8.36461502435017e-01  1.39735986190189e-03
 8.13630931200878e-01 -1.04197434893366e-03
 7.91014327604491e-01 -3.72222421467644e-03
 7.68636475951311e-01 -6.64137179364082e-03
 7.46509950165245e-01 -9.73904716350928e-03
 7.24648767647248e-01 -1.29781103322058e-02
 7.03068857085163e-01 -1.62348152855841e-02
 6.81779055970715e-01 -1.95261366807234e-02
 6.60794278069469e-01 -2.28571449962597e-02
 6.40118706888214e-01 -2.61320854953041e-02
 6.19767587677057e-01 -2.93568413013010e-02
 5.99748224937889e-01 -3.24937683949663e-02
 5.80069376650434e-01 -3.55220715123892e-02
 5.60741560971445e-01 -3.84395227059996e-02
 5.41768294472261e-01 -4.12025264007081e-02
 5.23160825894781e-01 -4.38264456176050e-02
 5.04923117731195e-01 -4.62821188055842e-02
 4.87058502241973e-01 -4.85426771478118e-02
 4.69577645697791e-01 -5.06433681727974e-02
 4.52479357833877e-01 -5.25281563619732e-02
 4.35769327048180e-01 -5.42034595083830e-02
 4.19455689808514e-01 -5.57145681837267e-02
 4.03534393057837e-01 -5.69770821303733e-02
 3.88014575448568e-01 -5.80805800655562e-02
 3.72897633398851e-01 -5.90394990068678e-02
 3.58178218978086e-01 -5.97152895199692e-02
 3.43858163237579e-01 -6.01535530908889e-02
 3.29941209319858e-01 -6.04625010438992e-02
 3.16425854123266e-01 -6.06672901249328e-02
 3.03308164285605e-01 -6.07444804826301e-02
 2.90585295503618e-01 -6.06476441143844e-02
 2.78253705503197e-01 -6.04371427167046e-02
 2.66307770519039e-01 -6.01515209311463e-02
 2.54741272213410e-01 -5.98233561498621e-02
 2.43549495326261e-01 -5.94282282311919e-02
 2.32728776024057e-01 -5.88894430556073e-02
 2.22271641233125e-01 -5.82655149997438e-02
 2.12168776374768e-01 -5.76019726702637e-02
 2.02412358826492e-01 -5.69083836790857e-02
 1.92996767944861e-01 -5.61661980567180e-02
 1.83916562974186e-01 -5.53479208929032e-02
 1.75162432721692e-01 -5.44833028393380e-02
 1.66725078795519e-01 -5.35913371587821e-02
 1.58595162471615e-01 -5.26859000264183e-02
 1.50764815354631e-01 -5.17676291761559e-02
 1.43228051656126e-01 -5.08189533481928e-02
 1.35977013595829e-01 -4.98440972721967e-02
 1.29002901805434e-01 -4.88509570605730e-02
 1.22297046330658e-01 -4.78460334563371e-02
 1.15850966333281e-01 -4.68348277511744e-02
 1.09655570509733e-01 -4.58265372133350e-02
 1.03705641197625e-01 -4.48071460794368e-02
 9.79956129029549e-02 -4.37662350500886e-02
 9.25204691046991e-02 -4.26921649749595e-02
 8.72697616214557e-02 -4.16065539933745e-02
 8.22342740055531e-02 -4.05192563771457e-02
 7.74058717601193e-02 -3.94359631864010e-02
 7.27781690109009e-02 -3.83546314733185e-02
 6.83457008879396e-02 -3.72712723998500e-02
 6.41023960983989e-02 -3.61843161592163e-02
 6.00422376567899e-02 -3.50925899209850e-02
 5.61596152270485e-02 -3.39963536710592e-02
 5.24469511847628e-02 -3.29013416206211e-02
 4.88975334176976e-02 -3.18104939259062e-02
 4.55061704349366e-02 -3.07227018374836e-02
 4.22680648200358e-02 -2.96369019577507e-02
 3.91777717932277e-02 -2.85532656358998e-02
 3.62301365862793e-02 -2.74719660573203e-02
 3.34199074734272e-02 -2.63950393692249e-02
 3.07425411798073e-02 -2.53220353666439e-02
 2.81940181051756e-02 -2.42513170278052e-02
 2.57752734723413e-02 -2.31713184401668e-02
 2.34827938196102e-02 -2.20830126275675e-02
 2.13124604076539e-02 -2.09873257110021e-02
 1.92591629972187e-02 -1.98873725492569e-02
 1.73170302005733e-02 -1.87886797697507e-02
 1.55013101747769e-02 -1.76647724963370e-02
 1.38123403697085e-02 -1.65092305652402e-02
 1.22342646259016e-02 -1.53481109710436e-02
 1.07363057211063e-02 -1.42175483186983e-02
 9.35249240236341e-03 -1.30767271821205e-02
 8.09138761205931e-03 -1.19069538488661e-02
 6.87389778337187e-03 -1.08008831025858e-02
 5.69906170344340e-03 -9.75276743899753e-03
 4.62554801081623e-03 -8.69858747089400e-03
 3.69197988154368e-03 -7.60373521417635e-03
 2.90045347016625e-03 -6.47565647580615e-03
 2.22927569558197e-03 -5.33849311453276e-03
 1.65658701005954e-03 -4.21331989367732e-03
 1.16037269806616e-03 -3.11147427384615e-03
 7.26691176188601e-04 -2.03939032315417e-03
 3.43159354000803e-04 -1.00152322923540e-03
 0.00000000000000e+00  0.00000000000000e+00
 1.97965621798953e-04  1.03824152898361e-03
 3.32454085629710e-04  2.13731132245118e-03
 4.48949612776848e-04  3.28759279495415e-03
 5.56404798892303e-04  4.49136856845575e-03
 6.66055169156114e-04  5.74924571993298e-03
 7.72921576814569e-04  7.06408594700309e-03
 8.83642852566755e-04  8.43783797991238e-03
