                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.228505       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  2.74504414274848e-03
 9.80279768825459e-01  3.18312051524203e-03
 9.55936628206329e-01  3.89592665779752e-03
 9.31613637619766e-01  4.73284657106263e-03
 9.07311010043642e-01  5.79219064880025e-03
 8.83086080691867e-01  5.78438229279271e-03
 8.59002497308144e-01  4.91115717778856e-03
 8.35112855349806e-01  3.24471351208142e-03
 8.11463973523822e-01  8.43045725931958e-04
 7.88103855396406e-01 -2.27321601561388e-03
 7.65079637620394e-01 -6.08928759724034e-03
 7.42417126254921e-01 -1.05054976037618e-02
 7.20132788104234e-01 -1.54662757151990e-02
 6.98238607169647e-01 -2.10284958826659e-02
 6.76742644489577e-01 -2.69204979628760e-02
 6.55633865562290e-01 -3.30512114681517e-02
 6.34903395760968e-01 -3.93240498476558e-02
 6.14538651541103e-01 -4.56359977361748e-02
 5.94528287596514e-01 -5.18996070710192e-02
 5.74861185952596e-01 -5.80314285777442e-02
 5.55524934648042e-01 -6.39457470204999e-02
 5.36516339268295e-01 -6.95935962780471e-02
 5.17832616663250e-01 -7.49235719209746e-02
 4.99475043455224e-01 -7.99013259588324e-02
 4.81439760777970e-01 -8.44700848904767e-02
 4.63727006914650e-01 -8.85857977660531e-02
 4.46346094316740e-01 -9.22394237433963e-02
 4.29308066164097e-01 -9.54334674154585e-02
 4.12625797985410e-01 -9.81790366438437e-02
 3.96310829797479e-01 -1.00493501476057e-01
 3.80375892851208e-01 -1.02405309495224e-01
 3.64828817195169e-01 -1.03923347452279e-01
 3.49677722429496e-01 -1.05069073867538e-01
 3.34930133090086e-01 -1.05879492141786e-01
 3.20590445554702e-01 -1.06371091119503e-01
 3.06661716447035e-01 -1.06529121160259e-01
 2.93146015649526e-01 -1.06449636949788e-01
 2.80043963036661e-01 -1.06107286320893e-01
 2.67354048467422e-01 -1.05528988206418e-01
 2.55074173825558e-01 -1.04743980202553e-01
 2.43200635281363e-01 -1.03769503780788e-01
 2.31729720378378e-01 -1.02620515598078e-01
 2.20656182249727e-01 -1.01316843965246e-01
 2.09974449785194e-01 -9.98691503280458e-02
 1.99677188013401e-01 -9.82995064306276e-02
 1.89759935598209e-01 -9.66058755266905e-02
 1.80213459175591e-01 -9.48127929041724e-02
 1.71030322984589e-01 -9.29320810145190e-02
 1.62201789336643e-01 -9.09760147608326e-02
 1.53719916465392e-01 -8.89526409391962e-02
 1.45575723143710e-01 -8.68716752291764e-02
 1.37757963644133e-01 -8.47519473580775e-02
 1.30258403767971e-01 -8.25996354597548e-02
 1.23069340839092e-01 -8.04171744426981e-02
 1.16180298960026e-01 -7.82150024773685e-02
 1.09581480681205e-01 -7.60015117049563e-02
 1.03266048849400e-01 -7.37750217072098e-02
 9.72227378113502e-02 -7.15484042457326e-02
 9.14418216884093e-02 -6.93282291443887e-02
 8.59151151079161e-02 -6.71171164120288e-02
 8.06343004307810e-02 -6.49176210834950e-02
