                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.273409       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -3.22545344267555e-03
 9.78541096869052e-01 -1.00758634492358e-03
 9.53868713174323e-01  9.81765573652902e-04
 9.29091874909037e-01  2.34747899196847e-03
 9.04321882942749e-01  3.12426676336562e-03
 8.79647576027015e-01  2.60586551861642e-03
 8.55149280639715e-01  8.97421993100949e-04
 8.30889249238044e-01 -1.86459453670934e-03
 8.06926053838856e-01 -5.59233710211188e-03
 7.83314605374759e-01 -1.02558755605544e-02
 7.60106607200282e-01 -1.58194947790626e-02
 7.37309215772619e-01 -2.21059567263279e-02
 7.14930488657759e-01 -2.89421126496557e-02
 6.92940093786857e-01 -3.61866277254825e-02
 6.71327367759180e-01 -4.37172514611916e-02
 6.50120252482662e-01 -5.13973763101655e-02
 6.29291876592430e-01 -5.91094023862800e-02
 6.08812674819787e-01 -6.67399179923429e-02
 5.88655909009815e-01 -7.41858139446870e-02
 5.68805547594962e-01 -8.13697028063255e-02
 5.49251275366340e-01 -8.82261032735951e-02
 5.29983876126197e-01 -9.46912002231397e-02
 5.11003841566036e-01 -1.00724882381025e-01
 4.92317330224672e-01 -1.06299524028218e-01
 4.73933247825058e-01 -1.11390671333297e-01
 4.55861320381462e-01 -1.15981030197108e-01
 4.38115642765807e-01 -1.20072819727973e-01
 4.20712193223254e-01 -1.23679365111000e-01
 4.03663405935796e-01 -1.26803514266118e-01
 3.86981204025200e-01 -1.29454570112098e-01
 3.70679812873755e-01 -1.31658069651933e-01
 3.54767448036460e-01 -1.33413791789279e-01
 3.39255741777345e-01 -1.34752585653130e-01
 3.24152566171015e-01 -1.35691033717978e-01
 3.09465606979556e-01 -1.36261000585765e-01
 2.95199241496731e-01 -1.36483882364403e-01
 2.81357749635737e-01 -1.36368059696476e-01
 2.67944041853655e-01 -1.35931270676592e-01
 2.54958017350210e-01 -1.35215010446479e-01
 2.42400660622423e-01 -1.34225933509484e-01
 2.30270815093974e-01 -1.32981624072485e-01
 2.18565327136215e-01 -1.31509625710633e-01
 2.07281906630794e-01 -1.29821169343421e-01
 1.96417334589341e-01 -1.27928721159124e-01
 1.85964897136215e-01 -1.25860430763968e-01
 1.75921201948700e-01 -1.23623084327474e-01
 1.66278144141743e-01 -1.21240856340864e-01
 1.57028279341663e-01 -1.18730024931975e-01
 1.48163322478394e-01 -1.16107356091158e-01
 1.39675500136773e-01 -1.13385212127292e-01
 1.31555352198461e-01 -1.10579179111236e-01
 1.23790793146307e-01 -1.07710385500589e-01
 1.16374283801552e-01 -1.04785366168744e-01
