                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.258516       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  5.10214392490007e-04
 9.76740281046865e-01  2.72168789795338e-03
 9.52800088502345e-01  4.42406381657192e-03
 9.28830910489467e-01  5.49048238460909e-03
 9.04899234346285e-01  6.00838746658622e-03
 8.81112135783645e-01  5.85807905578078e-03
 8.57474022728610e-01  4.90122715174654e-03
 8.34016482578552e-01  3.28597019972789e-03
 8.10778160423539e-01  1.04580389551981e-03
 7.87792941324720e-01 -1.75891808231935e-03
 7.65092586317283e-01 -5.09316430325351e-03
 7.42692734702235e-01 -8.88151021982920e-03
 7.20616510565903e-01 -1.30767653014227e-02
 6.98903477674349e-01 -1.71119000729867e-02
 6.77568133121037e-01 -2.14506901413877e-02
 6.56582292664847e-01 -2.60648747480014e-02
 6.35951930743840e-01 -3.08033204930674e-02
 6.15683022463101e-01 -3.56124227802440e-02
 5.95776012642057e-01 -4.04287021083902e-02
 5.76225568479674e-01 -4.51861946971319e-02
 5.57022437283411e-01 -4.98146866021569e-02
 5.38167316428853e-01 -5.42733233844293e-02
 5.19660965784927e-01 -5.85341674333721e-02
 5.01502081401316e-01 -6.25583158469344e-02
 4.83679698284828e-01 -6.62661431699565e-02
 4.66193380488960e-01 -6.96162283778949e-02
 4.49051483369898e-01 -7.25887516155125e-02
 4.32261548529493e-01 -7.51704018534603e-02
 4.15836127459613e-01 -7.73806502956505e-02
 3.99784116125909e-01 -7.92171775342599e-02
 3.84117408696063e-01 -8.07274749574124e-02
 3.68842947338079e-01 -8.19323383564736e-02
 3.53963746429109e-01 -8.28037994224954e-02
 3.39485925046881e-01 -8.33959919536452e-02
 3.25412214860172e-01 -8.37315003462420e-02
 3.11744208731295e-01 -8.37714339588237e-02
 2.98481394432560e-01 -8.36948707698470e-02
 2.85622532089875e-01 -8.33681453262070e-02
 2.73165291127679e-01 -8.28591176453528e-02
 2.61105172256905e-01 -8.22060796890338e-02
 2.49436991453510e-01 -8.14319650091865e-02
 2.38157237157373e-01 -8.05267238896994e-02
 2.27259359862124e-01 -7.95007041918810e-02
 2.16735892793640e-01 -7.83809790467650e-02
 2.06580045593547e-01 -7.71796807773986e-02
 1.96784894456111e-01 -7.59021715421587e-02
 1.87343977504032e-01 -7.45485232947296e-02
 1.78248460402124e-01 -7.31320852789816e-02
 1.69488648495004e-01 -7.16715320871595e-02
 1.61057735632105e-01 -7.01674244943170e-02
 1.52946779643525e-01 -6.86278746929270e-02
 1.45144873967833e-01 -6.70702901738007e-02
 1.37643579026599e-01 -6.54967109746092e-02
 1.30436502930626e-01 -6.39033479594530e-02
 1.23513860653951e-01 -6.22990443293984e-02
 1.16866638108813e-01 -6.06899925587722e-02
 1.10488092600387e-01 -5.90731756139047e-02
 1.04368734816775e-01 -5.74575751976842e-02
 9.85005333327660e-02 -5.58437760631423e-02
 9.28754514764169e-02 -5.42326082850965e-02
 8.74858727693160e-02 -5.26239329723791e-02
 8.23244304792636e-02 -5.10213493263526e-02
 7.73823325075567e-02 -4.94300546171961e-02
 7.26512632194760e-02 -4.78536814282207e-02
 6.81237691251704e-02 -4.62934738866564e-02
 6.37927224227672e-02 -4.47508358234021e-02
 5.96523095442706e-02 -4.32234818936296e-02
 5.56965394865602e-02 -4.17098178496864e-02
 5.19202193312662e-02 -4.02076419567245e-02
 4.83165374985047e-02 -3.87199101676288e-02
 4.48781331804571e-02 -3.72493399091708e-02
 4.15988939961149e-02 -3.57964172461522e-02
 3.84744808507329e-02 -3.43587960491985e-02
 3.54985034226919e-02 -3.29386379709293e-02
 3.26659830799346e-02 -3.15352557211493e-02
 2.99712972822040e-02 -3.01492281551641e-02
 2.74129142606255e-02 -2.87756569469286e-02
 2.49821280984079e-02 -2.74210175595700e-02
 2.26768252673312e-02 -2.60808995765169e-02
 2.04950226658336e-02 -2.47504154457063e-02
 1.84354583131374e-02 -2.34271075275408e-02
 1.64820717737251e-02 -2.21272163767908e-02
 1.46355034110665e-02 -2.08459565462573e-02
 1.29055904205690e-02 -1.95638783568799e-02
 1.13023182781639e-02 -1.82672777615851e-02
 9.79954825372007e-03 -1.69862552205170e-02
 8.36998020094993e-03 -1.57495870066310e-02
 7.02886803342385e-03 -1.45362033323264e-02
 5.82735935842666e-03 -1.32892594462564e-02
 4.76860611647664e-03 -1.20163876555846e-02
 3.83642349126132e-03 -1.07393316700643e-02
 3.06282147336419e-03 -9.44517650776838e-03
 2.44842784632598e-03 -8.14462122615439e-03
 1.97741512069720e-03 -6.84911351243637e-03
 1.56918589585816e-03 -5.59180141778140e-03
 1.20791137345392e-03 -4.37968241651006e-03
 8.75900227900833e-04 -3.21480875952092e-03
 5.67376563128425e-04 -2.09695441424081e-03
 2.76142386391586e-04 -1.02616887963999e-03
 0.00000000000000e+00  0.00000000000000e+00
 2.40308192037759e-04  1.03525739430950e-03
 4.60950063532824e-04  2.12761431262126e-03
 6.78247721773382e-04  3.27114773901053e-03
 8.97635274673021e-04  4.46547307088023e-03
 1.12641999001658e-03  5.71375371712704e-03
 1.37536792352546e-03  7.01507137443637e-03
 1.66323275457517e-03  8.37041854068386e-03
 2.00849304229208e-03  9.77215179098988e-03
 2.47522376011051e-03  1.12035574618392e-02
 3.05055101435599e-03  1.26690104104477e-02
 3.72050276565048e-03  1.41669350527118e-02
 4.53858557742916e-03  1.56802807516839e-02
 5.50688258256508e-03  1.71968286569553e-02
 6.57334544582921e-03  1.87468450073864e-02
 7.68471858030726e-03  2.03657208705531e-02
 8.89871296849977e-03  2.20177648622216e-02
 1.02265401148400e-02  2.36958346094388e-02
 1.16725455649080e-02  2.54019321858394e-02
